candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Project Gutenberg,public_domain_ebook,A,ghost in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:ghost:ea750b2881e928e8,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"nother fortnight passed, whilst each of us learned something from the other. I constantly endeavoured, by reminiscence and inference, to post him up in the usages of his adopted country; and he regaled me with the folk-lore of the hill-side where his ancestors had passively resisted extinction since the time of Japhet. Purposeless fairy tales and profitless ghost stories for the most part, with another class of legend, equally fatuous; but ah! how legitimately born of that auroral fancy which ceases not to play above the grave of homely ambition, penury--crushed and dead! Legends wherein the unvarying motif was a dazzling cash."
accepted,Project Gutenberg,public_domain_ebook,A,ghost in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:ghost:a50ebf7c30b17fdc,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"ption between two alternatives. Now mark what followed, for, like Falstaff's story, it is worth the marking. [Each undertaking, great or small, of our lives has one controlling alternative, and no more. To illustrate this from the play of Hamlet: You will notice that, up to a certain point of time, the Prince governs his own destiny--at least, as far as the Ghost's commission is concerned, and this covers the whole drama. He is master and umpire of his circumstances, so that when two or more lines of action, or a line of action and a line of inaction, appear equally efficacious, he can select the one which appears to be of least."
accepted,Project Gutenberg,public_domain_ebook,A,ghost in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:ghost:a50137b2cefa1d23,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"pushed along the tracks she had made only a few hours before, with good hopes of overtaking her before dark. The thing that made us most uneasy was the weather. It was threatening for a thunderstorm. At this time we were in that unstocked country south-east of the station. Suddenly Bob rose up from his stoop, and looked round at me with a face on him like a ghost. ""'God help us now, if we don't get a blackfellow quick!' says he, pointing at the ground before him. And, sure enough, there lay the child's little coppertoed boots, where she had taken them off when her feet got sore, and walked on in her socks. It was just then that a."
accepted,Project Gutenberg,public_domain_ebook,A,haunted in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:haunted:04401b0a6b36cc7f,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,haunted,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"k he'll shift Smythe from Mondunbarra, as he did Pratt from Boolka?"" I asked. ""Ain't he doin' it all the time?"" replied Bob. ""He's got Smythe frightened of him now, an' beginnin' to hate him like fury, besides. That's M'Gregor's lay. By-'n'-by, Smythe'll be dreamin' about him all night, an' wishin' he was game to poison him all day; an' when he feels enough haunted, M'Gregor'll make him an offer, an' he'll sell-out like a bird."" ""I should be inclined to reverse the situation,"" remarked Stevenson. ""I should make him glad to sell-out to me."" ""My word, you'd do a lot,"" replied Bob. ""I seen smarter men nor you took-down through tryin'."
accepted,Project Gutenberg,public_domain_ebook,A,apparition in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:apparition:a16646fac3057eb4,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,apparition,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"een into, at some fitting time. But this hypothesis of unconscious cerebration seemed scarcely as satisfactory as the other-namely, that, having at a former time heard Terrible Tommy mention the name of Andrew Glover, my educated instinct of Nomenology, rising to the very acme of efficiency, had accurately, though unconsciously, snap-shotted a corresponding apparition on the retina of my mind's eye. Then there were lessons to be gathered from Tom Armstrongs's prompt acceptance of such alibi evidence, touching myself, as would have merely tended to unfathomable speculations on metempsychosis in an ether-poised Hamlet-mind. Tom,."
accepted,Project Gutenberg,public_domain_ebook,A,phantom in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:phantom:76cd9d28e56531a2,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,phantom,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"he culvert, and send him at the drain: and, with that danger-begotten fascination by trifles which, in situations like mine, you must often have experienced, I noticed her pliant waist spring in easy undulation to the horse's flying leap. And so, with that thick cable of platted hair flapping and surging down her back, she vanished from the scene. She was a phantom of delight, when first she gleamed upon my sight; but the revulsion of feeling was one of the quickest and fullest I ever experienced. It was some minutes before I became my own philosophic self again. Then I crept to the corner of the stack, and reconnoitred the."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:spirit:f181642d9985d228,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"o block me of keeping two teams; so I determined to have one good one. Now, I've always stood pretty well with the agents and squatters, and I know my way round Riverina, so I can turn over as much money as any single-team man on the track, bar Warrigal Alf (I beg your pardon, Cooper; I forgot)--but what's the use of money to me? Only vanity and vexation of spirit, as Shakespear says. I get up to a certain point, and then I'm knocked stiff. Mind, I've only given you a small, insignificant sample of the misfortunes I've had since I cheated that dead man; but if they don't prove there's a curse on me, then there's no such thing as."
accepted,Project Gutenberg,public_domain_ebook,A,giant in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:giant:27a72f4e14cdc6fa,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,giant,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"it always stopped dribblin' at night, like as if it was to aggravate a man. If it had n't been for that rice, I'd 'a' kep' from swearin' that trip; an' then, comin' down from Kenilworth with Thompson, I'd 'a' kep' from it easy; for Thompson he never swears. I give him credit for that much."" ""I don't claim any credit,"" remarked Thompson, with the unconscious spiritual swagger which so often antecedes, and possibly generates, lapse. ""I never could see that swearing did any good; so I just say to myself, 'You'd like to come out, would you?--well, then, once for all, you won't.'"" ""You're a happy man, curse and all,"" replied the giant."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:spirit:e44189840ded833b,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"the same description, I now accepted this involuntary sentiment as the only way of accounting for something not unfamiliar in his voice and bearing. A man of average stature, with a vast black beard, and guileless blue eyes, set off by a powerful Armagh accent. Evidently unobservant, uncritical, and utterly destitute of devil in any form, it seemed that the Spirit of the Bog had followed him into the bush, preserving his noxious innocence and all-round ineptitude in their pristine integrity. Naturally, he had taken a slight local colour, but this seemed to express the limit of his susceptibility to altered conditions. Yet he twice."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in Such Is Life,Such Is Life; Joseph Furphy,1903 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/3470.txt.utf-8,https://www.gutenberg.org/ebooks/3470.txt.utf-8,sprint-project-gutenberg-fur:gutenberg-3470-furphy-such-i:spirit:b641abf782bad812,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Joseph Furphy with Riverina and inland pastoral settings; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"yed with an ingredient derived from the most contumacious brood at that tirne in Western Europe, namely, the so-called Anglo-Saxon--a people unpleasantly apt in drawing a limit-line to aggression on its pocket, and by no means likely to content itself with an appeal to the Saints or the Muses. But was there no sectarian line of cleavage?--was there no party spirit abroad, seeing that, for the alleged safety of the Protestant population, the Catholics lived under severe penal laws? Well---- 'We hold the right of private judgment in matters of religion to be equally sacred in others as in ourselves; and, as men, as Christians, and."
