candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Australian Broadcasting Corporation,institutional_media_page,A,What are Hobart's most famous ghost stories?,Australian Broadcasting Corporation,2019-04-04,2026-06-22,https://www.abc.net.au/news/2019-04-04/curious-hobart-famous-ghost-stories-tasmania/10962200,https://www.abc.net.au/news/2019-04-04/curious-hobart-famous-ghost-stories-tasmania/10962200,public-page:https-www-abc-net-au-news-2019-04-04:princes-park,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_page_record,"ABC Curious Hobart page with distinct, source-stated Hobart ghost-place narrative units.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Princes Park, TAS",apparition_location,-42.8876000,147.3370428,exact_site,nominatim_openstreetmap_state_checked_public_page_2026-06-22,verified_gazetteer_point,"Public page text names `Princes Park` in a ghost/supernatural context; gazetteer result state-checked as Princes Park, Battery Point, Hobart, Tasmania, 7004, Australia.",canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"hotel staff a run for their money. ""[Alex] still hangs around there and treats it like his castle on top the hill, despite the fact that he's been dead for over a century now,"" he said. ""Alex died of natural causes. He developed dementia later in life and it's my understanding is that he died in his bed at home."" Staff at the Lenna of Hobart Hotel declined to comment about Alex and his wife. Battery Point's oldest ghost Narryna in Battery Point is an 1830s merchant's house, but now operates as a museum. It apparently has the area's ""longest-serving"" ghost, who was a young convict girl named Polly. Mr Imbriotis said it is not known exactly how Polly died. ""She was a young convict staff member who died when she was pregnant,"" she said. ""She either was pushed or fell down the stairs."" Polly, the reported ghost at Narryna House, was a young convict girl who is said to have died on these."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,What are Hobart's most famous ghost stories?,Australian Broadcasting Corporation,2019-04-04,2026-06-22,https://www.abc.net.au/news/2019-04-04/curious-hobart-famous-ghost-stories-tasmania/10962200,https://www.abc.net.au/news/2019-04-04/curious-hobart-famous-ghost-stories-tasmania/10962200,public-page:https-www-abc-net-au-news-2019-04-04:hobart-convict-penitenti,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_page_record,"ABC Curious Hobart page with distinct, source-stated Hobart ghost-place narrative units.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Hobart Convict Penitentiary, TAS",apparition_location,-42.8773197,147.3275298,exact_site,nominatim_openstreetmap_state_checked_public_page_2026-06-22,verified_gazetteer_point,"Public page text names `Hobart Convict Penitentiary` in a ghost/supernatural context; gazetteer result state-checked as Hobart Convict Penitentiary, Campbell Street, Hobart, Tasmania, 7000, Australia.",canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Polly died. ""She was a young convict staff member who died when she was pregnant,"" she said. ""She either was pushed or fell down the stairs."" Polly, the reported ghost at Narryna House, was a young convict girl who is said to have died on these stairs. (ABC News: Peta Carlyon) The nearby Princes Park is also a supposed hotspot for paranormal activity. Mulgrave Battery was built in 1818 at the land that is now Princes Park. Mr Imbriotis said the area which stored the gunpowder and cannonballs is closed to the public. ""That's a fantastic site because it's convict construction, it's underground and it's old,"" he said. He said a the area was still believed to be home to ""Edward"", who ""was known to hang out there when he was alive during the 60s and 70s, drinking and getting up to no good"". ""He hangs around treating it like his own,"" he said. Battery Point's Princes Park is also reported to."
