query_id,query_string,date_start,date_end,source_name,expected_noise_level,manual_search_url,notes
160,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",1876,1969,Trove Magazines and Newsletters,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimi%22+AND+%28spirit+OR+spirits+OR+Aboriginal+OR+Arnhem+OR+%22rock+art%22+OR+Mimih%29,Pre-modern newspaper and publication expansion; generated from alias Mimi.
161,"""Mimih""",1876,1969,Trove Newspapers and Gazettes,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimih%22,Pre-modern newspaper and publication expansion; generated from alias Mimi.
162,"""Mimih""",1876,1969,Trove Magazines and Newsletters,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimih%22,Pre-modern newspaper and publication expansion; generated from alias Mimi.
167,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",1970,present,Trove Magazines and Newsletters,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimi%22+AND+%28spirit+OR+spirits+OR+Aboriginal+OR+Arnhem+OR+%22rock+art%22+OR+Mimih%29,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
168,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",1970,present,Trove Newspapers and Gazettes,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimi%22+AND+%28spirit+OR+spirits+OR+Aboriginal+OR+Arnhem+OR+%22rock+art%22+OR+Mimih%29,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
173,"""Mimih""",1970,present,Trove Magazines and Newsletters,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimih%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
174,"""Mimih""",1970,present,Trove Newspapers and Gazettes,extreme,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mimih%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
175,"""Quinkan""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,Retrospective Trove backsearch window; generated from alias Quinkan.
176,"""Quinkan""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,Retrospective Trove backsearch window; generated from alias Quinkan.
177,"""Quinkan""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,Early anchor period; generated from alias Quinkan.
178,"""Quinkan""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,Early anchor period; generated from alias Quinkan.
179,"""Quinkan""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,Pre-modern newspaper and publication expansion; generated from alias Quinkan.
180,"""Quinkan""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,Pre-modern newspaper and publication expansion; generated from alias Quinkan.
185,"""Quinkan""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkan."
186,"""Quinkan""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkan%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkan."
187,"""Quinkin""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,Retrospective Trove backsearch window; generated from alias Quinkin.
188,"""Quinkin""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,Retrospective Trove backsearch window; generated from alias Quinkin.
189,"""Quinkin""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,Early anchor period; generated from alias Quinkin.
190,"""Quinkin""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,Early anchor period; generated from alias Quinkin.
191,"""Quinkin""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,Pre-modern newspaper and publication expansion; generated from alias Quinkin.
192,"""Quinkin""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,Pre-modern newspaper and publication expansion; generated from alias Quinkin.
197,"""Quinkin""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkin."
198,"""Quinkin""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Quinkin%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkin."
199,"""Wandjina""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,Retrospective Trove backsearch window; generated from alias Wandjina.
200,"""Wandjina""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,Retrospective Trove backsearch window; generated from alias Wandjina.
201,"""Wandjina""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,Early anchor period; generated from alias Wandjina.
202,"""Wandjina""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,Early anchor period; generated from alias Wandjina.
203,"""Wandjina""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,Pre-modern newspaper and publication expansion; generated from alias Wandjina.
204,"""Wandjina""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,Pre-modern newspaper and publication expansion; generated from alias Wandjina.
209,"""Wandjina""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Wandjina."
210,"""Wandjina""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wandjina%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Wandjina."
211,"""Wanjina""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,Retrospective Trove backsearch window; generated from alias Wanjina.
212,"""Wanjina""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,Retrospective Trove backsearch window; generated from alias Wanjina.
213,"""Wanjina""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,Early anchor period; generated from alias Wanjina.
214,"""Wanjina""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,Early anchor period; generated from alias Wanjina.
215,"""Wanjina""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,Pre-modern newspaper and publication expansion; generated from alias Wanjina.
216,"""Wanjina""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,Pre-modern newspaper and publication expansion; generated from alias Wanjina.
221,"""Wanjina""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Wanjina."
222,"""Wanjina""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Wanjina%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Wanjina."
223,"""Nargun""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,Retrospective Trove backsearch window; generated from alias Nargun.
224,"""Nargun""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,Retrospective Trove backsearch window; generated from alias Nargun.
225,"""Nargun""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,Early anchor period; generated from alias Nargun.
226,"""Nargun""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,Early anchor period; generated from alias Nargun.
227,"""Nargun""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,Pre-modern newspaper and publication expansion; generated from alias Nargun.
228,"""Nargun""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,Pre-modern newspaper and publication expansion; generated from alias Nargun.
233,"""Nargun""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Nargun."
234,"""Nargun""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Nargun%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Nargun."
235,"""Garkain""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,Retrospective Trove backsearch window; generated from alias Garkain.
236,"""Garkain""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,Retrospective Trove backsearch window; generated from alias Garkain.
237,"""Garkain""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,Early anchor period; generated from alias Garkain.
238,"""Garkain""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,Early anchor period; generated from alias Garkain.
239,"""Garkain""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,Pre-modern newspaper and publication expansion; generated from alias Garkain.
240,"""Garkain""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,Pre-modern newspaper and publication expansion; generated from alias Garkain.
245,"""Garkain""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Garkain."
246,"""Garkain""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Garkain%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Garkain."
247,"""Mokoi""",1803,1841,Trove Newspapers and Gazettes,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,Retrospective Trove backsearch window; generated from alias Mokoi.
248,"""Mokoi""",1803,1841,Trove Magazines and Newsletters,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,Retrospective Trove backsearch window; generated from alias Mokoi.
249,"""Mokoi""",1842,1875,Trove Newspapers and Gazettes,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,Early anchor period; generated from alias Mokoi.
250,"""Mokoi""",1842,1875,Trove Magazines and Newsletters,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,Early anchor period; generated from alias Mokoi.
251,"""Mokoi""",1876,1969,Trove Newspapers and Gazettes,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,Pre-modern newspaper and publication expansion; generated from alias Mokoi.
252,"""Mokoi""",1876,1969,Trove Magazines and Newsletters,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,Pre-modern newspaper and publication expansion; generated from alias Mokoi.
257,"""Mokoi""",1970,present,Trove Magazines and Newsletters,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Mokoi."
258,"""Mokoi""",1970,present,Trove Newspapers and Gazettes,medium,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mokoi%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Mokoi."
259,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1803,1841,Trove Newspapers and Gazettes,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,Retrospective Trove backsearch window; generated from alias Mamu.
260,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1803,1841,Trove Magazines and Newsletters,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,Retrospective Trove backsearch window; generated from alias Mamu.
261,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1842,1875,Trove Newspapers and Gazettes,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,Early anchor period; generated from alias Mamu.
262,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1842,1875,Trove Magazines and Newsletters,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,Early anchor period; generated from alias Mamu.
263,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1876,1969,Trove Newspapers and Gazettes,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,Pre-modern newspaper and publication expansion; generated from alias Mamu.
264,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1876,1969,Trove Magazines and Newsletters,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,Pre-modern newspaper and publication expansion; generated from alias Mamu.
269,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1970,present,Trove Magazines and Newsletters,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,"Modern Yowie, heritage, tourism, and media period; generated from alias Mamu."
270,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",1970,present,Trove Newspapers and Gazettes,high,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Mamu%22+AND+%28spirit+OR+spirits+OR+being+OR+Aboriginal+OR+Anangu+OR+Pitjantjatjara%29,"Modern Yowie, heritage, tourism, and media period; generated from alias Mamu."
271,"""Pangkarlangu""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,Retrospective Trove backsearch window; generated from alias Pangkarlangu.
272,"""Pangkarlangu""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,Retrospective Trove backsearch window; generated from alias Pangkarlangu.
273,"""Pangkarlangu""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,Early anchor period; generated from alias Pangkarlangu.
274,"""Pangkarlangu""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,Early anchor period; generated from alias Pangkarlangu.
275,"""Pangkarlangu""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,Pre-modern newspaper and publication expansion; generated from alias Pangkarlangu.
276,"""Pangkarlangu""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,Pre-modern newspaper and publication expansion; generated from alias Pangkarlangu.
281,"""Pangkarlangu""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Pangkarlangu."
282,"""Pangkarlangu""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Pangkarlangu%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Pangkarlangu."
283,"""Puttikan""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,Retrospective Trove backsearch window; generated from alias Puttikan.
284,"""Puttikan""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,Retrospective Trove backsearch window; generated from alias Puttikan.
285,"""Puttikan""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,Early anchor period; generated from alias Puttikan.
286,"""Puttikan""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,Early anchor period; generated from alias Puttikan.
287,"""Puttikan""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,Pre-modern newspaper and publication expansion; generated from alias Puttikan.
288,"""Puttikan""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,Pre-modern newspaper and publication expansion; generated from alias Puttikan.
293,"""Puttikan""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Puttikan."
294,"""Puttikan""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Puttikan%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Puttikan."
295,"""Bunyip""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,Retrospective Trove backsearch window; generated from alias Bunyip.
296,"""Bunyip""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,Retrospective Trove backsearch window; generated from alias Bunyip.
297,"""Bunyip""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,Early anchor period; generated from alias Bunyip.
298,"""Bunyip""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,Early anchor period; generated from alias Bunyip.
299,"""Bunyip""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,Pre-modern newspaper and publication expansion; generated from alias Bunyip.
300,"""Bunyip""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,Pre-modern newspaper and publication expansion; generated from alias Bunyip.
305,"""Bunyip""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Bunyip."
306,"""Bunyip""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Bunyip%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Bunyip."
307,"""Drop bear""",1803,1841,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,Retrospective Trove backsearch window; generated from alias Drop bear.
308,"""Drop bear""",1803,1841,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,Retrospective Trove backsearch window; generated from alias Drop bear.
309,"""Drop bear""",1842,1875,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,Early anchor period; generated from alias Drop bear.
310,"""Drop bear""",1842,1875,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,Early anchor period; generated from alias Drop bear.
311,"""Drop bear""",1876,1969,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,Pre-modern newspaper and publication expansion; generated from alias Drop bear.
312,"""Drop bear""",1876,1969,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,Pre-modern newspaper and publication expansion; generated from alias Drop bear.
317,"""Drop bear""",1970,present,Trove Magazines and Newsletters,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Drop bear."
318,"""Drop bear""",1970,present,Trove Newspapers and Gazettes,low,https://trove.nla.gov.au/search/category/newspapers?keyword=%22Drop+bear%22,"Modern Yowie, heritage, tourism, and media period; generated from alias Drop bear."
