status,record_id,skip_reason,state_code,year,title,url,place_name,date_band
inserted,62,,VIC,2002,"Licola, Victoria 2002",https://www.yowiehunters.com.au/victoria/1592-licola-victoria-2002,Licola,modern_1970_present
inserted,63,,VIC,2004,"Robinvale, Victoria 2004",https://www.yowiehunters.com.au/victoria/1261-robinvale-vic-2004,Robinvale,modern_1970_present
inserted,64,,VIC,2006,"Mansfield, Victoria 2006",https://www.yowiehunters.com.au/victoria/1835-mansfield-victoria-2006,Mansfield,modern_1970_present
inserted,65,,VIC,2007,"Barmah Forest (Murray River), Victoria 2007",https://www.yowiehunters.com.au/victoria/2188-barmah-forest-murray-river-victoria-2007,Barmah Forest,modern_1970_present
inserted,66,,VIC,2007,"Nowa Nowa, Victoria 2007",https://www.yowiehunters.com.au/victoria/1258-nowa-nowa-vic-2007,Nowa Nowa,modern_1970_present
inserted,67,,VIC,2008,"Redbank, Victoria 2008 (2)",https://www.yowiehunters.com.au/victoria/1971-redbank-victoria-2008-2,Redbank,modern_1970_present
inserted,68,,VIC,2008,"Robinvale, Victoria 2008",https://www.yowiehunters.com.au/victoria/1666-robinvale-victoria-2008,Robinvale,modern_1970_present
inserted,69,,VIC,2010,"Aberfeldy, Victoria 2010",https://www.yowiehunters.com.au/victoria/1571-aberfeldie-victoria-2010,Aberfeldy,modern_1970_present
inserted,70,,VIC,2010,"Briagolong, Victoria 2010",https://www.yowiehunters.com.au/victoria/1619-briagolong-victoria-2010-2,Briagolong,modern_1970_present
inserted,71,,VIC,2011,"Bendigo (area), Victoria 2011",https://www.yowiehunters.com.au/victoria/1548-bendigo-area-victoria-2011,Bendigo,modern_1970_present
inserted,72,,VIC,2011,"Falls Creek, Victoria 2011",https://www.yowiehunters.com.au/victoria/1585-falls-creek-victoria-2011,Falls Creek,modern_1970_present
inserted,73,,VIC,2011,"Yarra Valley, Victoria 2011",https://www.yowiehunters.com.au/victoria/1570-yarra-valley-victoria-2011,Yarra Valley,modern_1970_present
inserted,74,,VIC,2013,"Bemm River, Victoria 2013",https://www.yowiehunters.com.au/victoria/2095-bemm-river-victoria-2013,Bemm River,modern_1970_present
inserted,75,,VIC,2013,"Healesville, Victoria 2013",https://www.yowiehunters.com.au/victoria/1677-healesville-victoria-2013,Healesville,modern_1970_present
inserted,76,,VIC,2015,"Harrietville, Victoria 2015",https://www.yowiehunters.com.au/victoria/1889-harrietville-victoria-2015,Harrietville,modern_1970_present
inserted,77,,VIC,2015,"Mount Hotham, Victoria 2015",https://www.yowiehunters.com.au/victoria/2219-mount-hotham-victoria-2015,Mt Hotham,modern_1970_present
inserted,78,,VIC,2016,"Goongerah, Victoria 2016",https://www.yowiehunters.com.au/victoria/1890-goonerah-victoria-2016,Goongerah Errinundra National Park,modern_1970_present
inserted,79,,VIC,2016,"Noojee, Victoria 2016",https://www.yowiehunters.com.au/victoria/1854-noojee-victoria-2016,Noojee,modern_1970_present
inserted,80,,VIC,2018,"Bunyip, Victoria 2018",https://www.yowiehunters.com.au/victoria/2004-bunyip-victoria-2018,Bunyip,modern_1970_present
inserted,81,,VIC,2019,"Blackwood, Victoria 2019",https://www.yowiehunters.com.au/victoria/2142-blackwood-victoria-2019,Blackwood,modern_1970_present
inserted,82,,VIC,2020,"Creswick, Victoria 2020",https://www.yowiehunters.com.au/victoria/2193-creswick-victoria-2020,Creswick,modern_1970_present
inserted,83,,VIC,2023,"Mitta Mitta, Victoria 2023",https://www.yowiehunters.com.au/victoria/2271-mitta-mitta-victoria-2023,Mitta Mitta,modern_1970_present
inserted,84,,NSW,1870,"Braidwood, New South Wales 1870",https://www.yowiehunters.com.au/new-south-wales/1361-braidwood-new-south-wales-1870,Braidwood,anchor_1842_1875
inserted,85,,NSW,1923,"Charlton, New South Wales 1923",https://www.yowiehunters.com.au/new-south-wales/1369-charlton-new-south-wales-1923,Charlton,expansion_1876_1969
inserted,86,,NSW,1962,"Dungay Creek, New South Wales 1962",https://www.yowiehunters.com.au/new-south-wales/1669-dungay-new-south-wales-1963,Dungay Creek,expansion_1876_1969
inserted,87,,NSW,1968,"Woy Woy, New South Wales 1968",https://www.yowiehunters.com.au/new-south-wales/1832-woy-woy-new-south-wales-1968,Woy Woy,expansion_1876_1969
inserted,88,,NSW,1973,"Middle Brother Mountain, New South Wales 1973",https://www.yowiehunters.com.au/new-south-wales/1942-little-brother-mountain-new-south-wales-1973,Middle Brother Mountain,modern_1970_present
inserted,89,,NSW,1975,"Katoomba, New South Wales 1975",https://www.yowiehunters.com.au/new-south-wales/1808-katoomba-new-south-wales-1975,Katoomba,modern_1970_present
inserted,90,,NSW,1977,"Bateman's Bay, New South Wales 1977",https://www.yowiehunters.com.au/new-south-wales/1349-batemans-bay-new-south-wales-1977,Batemans Bay,modern_1970_present
inserted,91,,NSW,1977,"Talingbo, New South Wales 1977",https://www.yowiehunters.com.au/new-south-wales/1449-talingbo-new-south-wales,Talingbo,modern_1970_present
inserted,92,,NSW,1978,"Mogo, New South Wales 1978",https://www.yowiehunters.com.au/new-south-wales/2141-mogo-new-south-wales-1978,Mogo,modern_1970_present
inserted,93,,NSW,1979,"Bateman's Bay, New South Wales 1979",https://www.yowiehunters.com.au/new-south-wales/1350-batemans-bay-new-south-wales-1979,Batemans Bay,modern_1970_present
inserted,94,,NSW,1979,"Wentworth Falls, New South Wales 1979",https://www.yowiehunters.com.au/new-south-wales/1468-wentworth-falls-new-south-wales-1979,Wentworth Falls,modern_1970_present
inserted,95,,NSW,1980,"Coffs Harbour, New South Wales 1980",https://www.yowiehunters.com.au/new-south-wales/1371-coffs-harbour-new-south-wales-1980,Coffs Harbour,modern_1970_present
inserted,96,,NSW,1980,"Wee Jasper & Uki, New South Wales 1980",https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,Wee Jasper & Uki,modern_1970_present
inserted,97,,NSW,1982,"Ophir, New South Wales 1982",https://www.yowiehunters.com.au/new-south-wales/1435-ophir-new-south-wales-1982,Ophir,modern_1970_present
inserted,98,,NSW,1983,"Evans Head, New South Wales 1983",https://www.yowiehunters.com.au/new-south-wales/1383-evans-head-new-south-wales-1983,Evans Head,modern_1970_present
inserted,99,,NSW,1984,"Brooklyn, New South Wales 1984",https://www.yowiehunters.com.au/new-south-wales/1394-hawkesburry-river-new-south-wales-1984,Brooklyn,modern_1970_present
inserted,100,,NSW,1985,"Sunny Corner, New South Wales 1985",https://www.yowiehunters.com.au/new-south-wales/1910-sunny-corner-new-south-wales-1985,Sunny Corner,modern_1970_present
inserted,101,,NSW,1987,"Border Ranges and Blue Knob, New South Wales 1987 & 2015",https://www.yowiehunters.com.au/new-south-wales/2283-border-ranges-and-blue-knob-new-south-wales-1987-2015,Border Ranges,modern_1970_present
inserted,102,,NSW,1988,"Mt. Kembla, New South Wales 1988",https://www.yowiehunters.com.au/new-south-wales/1421-mt-kembla-new-south-wales-1988,Mt Kembla,modern_1970_present
inserted,103,,NSW,1990,"Bateman's Bay, New South Wales 1990",https://www.yowiehunters.com.au/new-south-wales/1351-batemans-bay-new-south-wales-1990,Bateman’s Bay,modern_1970_present
inserted,104,,NSW,1990,"Fingal Head, New South Wales 1990",https://www.yowiehunters.com.au/new-south-wales/1386-fingal-head-new-south-wales-1990,Fingal Head,modern_1970_present
inserted,105,,NSW,1990,"Tallong, New South Wales 1990",https://www.yowiehunters.com.au/new-south-wales/2027-tallong-new-south-wales-1990,Tallong,modern_1970_present
inserted,106,,NSW,1992,"Callala Bay, New South Wales 1992",https://www.yowiehunters.com.au/new-south-wales/2266-callala-bay-new-south-wales-1992,Callala Bay,modern_1970_present
inserted,107,,NSW,1993,"Leeville, New South Wales 1993",https://www.yowiehunters.com.au/new-south-wales/1408-leeville-new-south-wales-1993,Leeville,modern_1970_present
inserted,108,,NSW,1994,"Mulgoa, New South Wales 1994",https://www.yowiehunters.com.au/new-south-wales/1807-mulgoa-new-south-wales-1994,Mulgoa,modern_1970_present
inserted,109,,NSW,1995,"Kempsey, New Sout Wales 1995",https://www.yowiehunters.com.au/new-south-wales/2063-kempsey-new-sout-wales-1995,Kempsey,modern_1970_present
inserted,110,,NSW,1996,"Cessnock, New South Wales 1996",https://www.yowiehunters.com.au/new-south-wales/2108-cessnock-new-south-wales-1996,Cessnock,modern_1970_present
inserted,111,,NSW,1997,"Hawkesbury River, New South Wales 1997",https://www.yowiehunters.com.au/new-south-wales/1396-hawkesbury-river-new-south-wales-1997,Hawkesbury River,modern_1970_present
inserted,112,,NSW,1998,"Faulconbridge, New South Wales 1998",https://www.yowiehunters.com.au/new-south-wales/1385-faulconbridge-new-south-wales-1998,Faulconbridge,modern_1970_present
inserted,113,,NSW,1998,"Mudgee, New South Wales 1998",https://www.yowiehunters.com.au/new-south-wales/1424-mudgee-new-south-wales-1998,Mudgee,modern_1970_present
inserted,114,,NSW,1999,"Bourke, New South Wales 1999",https://www.yowiehunters.com.au/new-south-wales/1359-bourke-new-south-wales-1999,Bourke,modern_1970_present
inserted,115,,NSW,1999,"Mt. Kembla, New South Wales 1999",https://www.yowiehunters.com.au/new-south-wales/1423-mt-kembla-new-south-wales-1999,Mt Kembla,modern_1970_present
inserted,116,,NSW,1999,"Leura, New South Wales 2000",https://www.yowiehunters.com.au/new-south-wales/1410-leura-new-south-wales-2000,Leura,modern_1970_present
inserted,117,,NSW,2000,"Yowrie, New South Wales 2000",https://www.yowiehunters.com.au/new-south-wales/1477-yowrie-new-south-wales-2000,Yowrie,modern_1970_present
inserted,118,,NSW,2001,"Lismore, New South Wales 2001",https://www.yowiehunters.com.au/new-south-wales/1456-lismore-new-south-wales-2001,Lismore,modern_1970_present
inserted,119,,NSW,2002,"Glossodia, New South Wales 2002",https://www.yowiehunters.com.au/new-south-wales/1389-glossodia-new-south-wales-2002,Glossodia,modern_1970_present
inserted,120,,NSW,2002,"Wollemi National Park, New South Wales 2002",https://www.yowiehunters.com.au/new-south-wales/1869-wollemi-national-park-new-south-wales-2002,Wollemi National Park,modern_1970_present
inserted,121,,NSW,2003,"Gunnedah, New South Wales 2003",https://www.yowiehunters.com.au/new-south-wales/1815-gunnedah-new-south-wales-2003,Gunnedah,modern_1970_present
inserted,122,,NSW,2003,"Rosebank, New South Wales 2003",https://www.yowiehunters.com.au/new-south-wales/2261-rosebank-new-south-wales-2003,Rosebank,modern_1970_present
inserted,123,,NSW,2003,"Wentworth Falls, New South Falls 2003",https://www.yowiehunters.com.au/new-south-wales/1687-wentworth-falls-new-south-falls-2003,Wentworth Falls,modern_1970_present
inserted,124,,NSW,2005,"Blue Knob, New South Wales 2005",https://www.yowiehunters.com.au/new-south-wales/2192-blue-knob-new-south-wales-2005,Blue Knob,modern_1970_present
inserted,125,,NSW,2005,"Thredbo, New South Wales 2005",https://www.yowiehunters.com.au/new-south-wales/1603-thredbo-new-south-wales-2005,Thredbo,modern_1970_present
inserted,126,,NSW,2006,"Colo Heights, New South Wales 2006",https://www.yowiehunters.com.au/new-south-wales/1683-colo-heights-new-south-wales-2006,Colo Heights,modern_1970_present
inserted,127,,NSW,2007,"Hartley, New South Wales 2007",https://www.yowiehunters.com.au/new-south-wales/1617-hartley-new-south-wales-2007,Hartley,modern_1970_present
inserted,128,,NSW,2008,"Bongil Bongil, New South Wales 2008",https://www.yowiehunters.com.au/new-south-wales/2010-bongil-bongil-new-south-wales-2008,Bongil Bongil National Park,modern_1970_present
inserted,129,,NSW,2009,"Coonabarabran, New South Wales 2009",https://www.yowiehunters.com.au/new-south-wales/1375-coonabarabran-new-south-wales-2009,Coonabarabran,modern_1970_present
inserted,130,,NSW,2010,"Broken Hill, New South Wales 2010",https://www.yowiehunters.com.au/new-south-wales/1363-broken-hill-new-south-wales-2010,Broken Hill,modern_1970_present
inserted,131,,NSW,2010,"Macquarie Pass - Robertson, New South Wales 2010",https://www.yowiehunters.com.au/new-south-wales/2183-macquarie-pass-new-south-wales-2010,Macquarie Pass,modern_1970_present
inserted,132,,NSW,2011,"Watagans, New South Wales 2010",https://www.yowiehunters.com.au/new-south-wales/1610-watigans-new-south-wales-2010-sp-19461,Watagans,modern_1970_present
inserted,133,,NSW,2011,"Dorrigo, New South Wales 2011",https://www.yowiehunters.com.au/new-south-wales/1840-dorrigo-queensland-2011,Dorrigo,modern_1970_present
inserted,134,,NSW,2011,"Wentworth Falls, New South Wales 2011",https://www.yowiehunters.com.au/new-south-wales/1563-wentworth-falls-new-south-wales-2011,Wentworth Falls,modern_1970_present
inserted,135,,NSW,2012,"Munmorah, New South Wales 2012",https://www.yowiehunters.com.au/new-south-wales/1827-munmorah-new-south-wales-2012,Munmorah State Conservation Park,modern_1970_present
inserted,136,,NSW,2013,"Wingello, New South Wales 2012",https://www.yowiehunters.com.au/new-south-wales/1664-wingello-new-south-wales-2012,Wingello,modern_1970_present
inserted,137,,NSW,2013,"Hawkesburry River, New South Wales 2013",https://www.yowiehunters.com.au/new-south-wales/1622-hawkesburry-river-new-south-wales-2013,Hawkesbury River,modern_1970_present
inserted,138,,NSW,2013,"Parkes, New South Wales 2013",https://www.yowiehunters.com.au/new-south-wales/1618-central-new-south-wales-2013,Parkes and Central District,modern_1970_present
inserted,139,,NSW,2013,"Tucabia, New South Wales 2013",https://www.yowiehunters.com.au/new-south-wales/1867-tucabia-new-south-wales-2013,Tucabia,modern_1970_present
inserted,140,,NSW,2014,"Nemingha, New South Wales 2014",https://www.yowiehunters.com.au/new-south-wales/1838-nemingha-new-south-wales-2014,Nemingha,modern_1970_present
inserted,141,,NSW,2015,"Coramba, New South Wales 2015",https://www.yowiehunters.com.au/new-south-wales/1999-coramba-new-south-wales-2015,Near Coramba,modern_1970_present
inserted,142,,NSW,2015,"Mt. Keira, New South Wales 2015",https://www.yowiehunters.com.au/new-south-wales/1824-mt-keira-new-south-wales-2015,Mt Keira,modern_1970_present
inserted,143,,NSW,2016,"Kiah, New South Wales 2016",https://www.yowiehunters.com.au/new-south-wales/1996-kiah-new-south-wales,Kiah,modern_1970_present
inserted,144,,NSW,2017,"Lawrence, New South Wales 2017",https://www.yowiehunters.com.au/new-south-wales/1957-lawrence-new-south-wales-2017,Lawrence,modern_1970_present
inserted,145,,NSW,2017,"Wingello, New South Wales 2017",https://www.yowiehunters.com.au/new-south-wales/1959-wingello-new-south-wales-2017,Wingello,modern_1970_present
inserted,146,,NSW,2018,"Grafton, New South Wales 2018",https://www.yowiehunters.com.au/new-south-wales/2029-grafton-new-south-wales-2018,Grafton,modern_1970_present
inserted,147,,NSW,2019,"Wingen, New South Wales 2019",https://www.yowiehunters.com.au/new-south-wales/2114-wingen-new-south-wales-2019,Wingen,modern_1970_present
inserted,148,,NSW,2021,"Nightcap NP, New South Wales 2022",https://www.yowiehunters.com.au/new-south-wales/2246-nightcap-np-new-south-wales-2022,Nightcap National Park – Whian Whian State Conservation Area,modern_1970_present
inserted,149,,QLD,1932,"Charters Towers, Queensland 1932",https://www.yowiehunters.com.au/queensland/1280-charters-towers-qld-1932,Charters Towers,expansion_1876_1969
inserted,150,,QLD,1950,"Aramara, Queensland 1950",https://www.yowiehunters.com.au/queensland/1267-aramara-qld-1950,North Aramara,expansion_1876_1969
inserted,151,,QLD,1973,"Burleigh, Queensland 1973",https://www.yowiehunters.com.au/queensland/2051-burleigh-queensland-1973,Burleigh,modern_1970_present
inserted,152,,QLD,1978,"Canungra, Queensland 1978",https://www.yowiehunters.com.au/queensland/1284-cunungra-qld-1978,Canungra,modern_1970_present
inserted,153,,QLD,1978,"Nerang, Queensland 1978",https://www.yowiehunters.com.au/queensland/2054-nerang-queensland-1978,Nerang,modern_1970_present
inserted,154,,QLD,1979,"Charters Towers, Queensland 1979 (2)",https://www.yowiehunters.com.au/queensland/1279-charters-towers-qld-1979-2,Charters Towers,modern_1970_present
inserted,155,,QLD,1979,"Mt. Isa, Queensland 1979",https://www.yowiehunters.com.au/queensland/1918-mt-isa-queensland-1979,Mt. Isa,modern_1970_present
inserted,156,,QLD,1980,"Kilcoy, Queensland 1980",https://www.yowiehunters.com.au/queensland/1299-kilcoy-qld-1980,Kilcoy,modern_1970_present
inserted,157,,QLD,1980,"Springbrook, Queensland 1980",https://www.yowiehunters.com.au/queensland/1328-springbrook-qld-1980,Springbrook,modern_1970_present
inserted,158,,QLD,1981,"Cunninghams Gap, Queensland 1981",https://www.yowiehunters.com.au/queensland/2055-cuninghams-gap-queensland-1981,Cunninghams Gap,modern_1970_present
inserted,159,,QLD,1982,"Worongary, Queensland 1982",https://www.yowiehunters.com.au/queensland/2075-worongary-queensland-1982,Worongary,modern_1970_present
inserted,160,,QLD,1984,"Springbrook, Queensland 1984",https://www.yowiehunters.com.au/queensland/1330-springbrook-qld-1984,Springbrook,modern_1970_present
inserted,161,,QLD,1985,"Gympie (East), Queensland 1985",https://www.yowiehunters.com.au/queensland/1862-gympie-east-queensland-1985,Gympie East,modern_1970_present
inserted,162,,QLD,1985,"Worongary, Queensland 1985",https://www.yowiehunters.com.au/queensland/2185-worongary-queensland-1985,Worongary,modern_1970_present
inserted,163,,QLD,1986,"Mt. Superbus, Queensland 1986",https://www.yowiehunters.com.au/queensland/1310-mt-superus-qld-1986,Mt Superbus,modern_1970_present
inserted,164,,QLD,1989,"Gympie (East), Queensland 1989",https://www.yowiehunters.com.au/queensland/1861-gympie-east-queensland-1989,Gympie,modern_1970_present
inserted,165,,QLD,1990,"Eudlo, Queensland 1990",https://www.yowiehunters.com.au/queensland/1287-eudlo-qld-1990,Eudlo,modern_1970_present
inserted,166,,QLD,1991,"Canungra, Queensland 1991",https://www.yowiehunters.com.au/queensland/1943-canungra-queensland-1991,Canungra,modern_1970_present
inserted,167,,QLD,1992,"Tin Can Bay, Queensland 1992 (1)",https://www.yowiehunters.com.au/queensland/1336-tin-can-bay-qld-1992,Camp Kerr,modern_1970_present
inserted,168,,QLD,1993,"Kilcoy, Queensland 1993",https://www.yowiehunters.com.au/queensland/1300-kilcoy-qld-1993,Mt Kilcoy,modern_1970_present
inserted,169,,QLD,1995,"McPherson Ranges, Queensland 1995",https://www.yowiehunters.com.au/queensland/1576-mcpherson-ranges-queensland-1995,McPherson Ranges,modern_1970_present
inserted,170,,QLD,1995,"Rockhampton, Queensland 1995",https://www.yowiehunters.com.au/queensland/1323-rockhampton-qld-1995,Rockhampton,modern_1970_present
inserted,171,,QLD,1996,"Molendinar, Queensland 1996",https://www.yowiehunters.com.au/queensland/1307-molendinar-qld-1996,Molendinar,modern_1970_present
inserted,172,,QLD,1997,"Camira, Queensland 1997",https://www.yowiehunters.com.au/queensland/1274-camira-qld-1997,Camira,modern_1970_present
inserted,173,,QLD,1997,"Ormeau, Queensland 1997",https://www.yowiehunters.com.au/queensland/1317-ormeau-qld-1997,Ormeau,modern_1970_present
inserted,174,,QLD,1998,"Bribie Island, Queensland 1998",https://www.yowiehunters.com.au/queensland/1272-bribie-island-qld-1998,Bribie Island,modern_1970_present
inserted,175,,QLD,1998,"Kenilworth, Queensland 1998",https://www.yowiehunters.com.au/queensland/1296-kenilworth-qld-1998,Kenilworth,modern_1970_present
inserted,176,,QLD,1998,"Scotchy Pocket, Queensland 1998",https://www.yowiehunters.com.au/queensland/1294-gunalda-qld-2000,Scotchy Pocket,modern_1970_present
inserted,177,,QLD,1999,"Daisy Hill, Queensland 1999",https://www.yowiehunters.com.au/queensland/1659-daisy-hill-queensland-1999,Daisy Hill,modern_1970_present
inserted,178,,QLD,2000,"Booreen Point, Queensland 2000",https://www.yowiehunters.com.au/queensland/1271-borren-point-qld-2000,Booreen Point,modern_1970_present
inserted,179,,QLD,2000,"Gayndah, Queensland 2000 (2)",https://www.yowiehunters.com.au/queensland/1289-gayndah-qld-2000-2,Gayndah,modern_1970_present
