round_id,record_id,year,title,source_name,figure,url,verified_places,state_territories,broad_regions,location_precision,has_uncertain_locations,locations_json,location_evidence,needs_location_review,notes
public_round_002,89,1975,"Katoomba, New South Wales 1975",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1808-katoomba-new-south-wales-1975,"Katoomba, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Katoomba, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Katoomba, NSW"", ""region"": ""Katoomba"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Katoomba, NSW: Katoomba, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,90,1977,"Bateman's Bay, New South Wales 1977",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1349-batemans-bay-new-south-wales-1977,"Batemans Bay, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Batemans Bay, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Batemans Bay, NSW"", ""region"": ""Batemans Bay"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Batemans Bay, NSW: Batemans Bay, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,91,1977,"Talingbo, New South Wales 1977",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1449-talingbo-new-south-wales,"Talingbo, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Talingbo, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Talingbo, NSW"", ""region"": ""Talingbo"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Talingbo, NSW: Talingbo, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,92,1978,"Mogo, New South Wales 1978",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/2141-mogo-new-south-wales-1978,"Mogo, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Mogo, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Mogo, NSW"", ""region"": ""Mogo"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Mogo, NSW: Mogo, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,152,1978,"Canungra, Queensland 1978",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/1284-cunungra-qld-1978,"Canungra, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Canungra, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Canungra, QLD"", ""region"": ""Canungra"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Canungra, QLD: Canungra, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,153,1978,"Nerang, Queensland 1978",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/2054-nerang-queensland-1978,"Nerang, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Nerang, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Nerang, QLD"", ""region"": ""Nerang"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Nerang, QLD: Nerang, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,31,1979,"Darwin (Fannie Bay), Northern Territory 1979",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/northern-territory/2138-darwin-fannie-bay-northern-territory-1979,"Darwin – Fannie Bay, NT",NT,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Darwin – Fannie Bay"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Darwin – Fannie Bay, NT"", ""region"": ""Darwin – Fannie Bay"", ""state_territory"": ""NT"", ""verification_status"": ""source_named_place_needs_geocode""}]","Darwin – Fannie Bay, NT: Darwin – Fannie Bay",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,93,1979,"Bateman's Bay, New South Wales 1979",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1350-batemans-bay-new-south-wales-1979,"Batemans Bay, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Batemans Bay, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Batemans Bay, NSW"", ""region"": ""Batemans Bay"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Batemans Bay, NSW: Batemans Bay, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,94,1979,"Wentworth Falls, New South Wales 1979",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1468-wentworth-falls-new-south-wales-1979,"Wentworth Falls, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Wentworth Falls, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Wentworth Falls, NSW"", ""region"": ""Wentworth Falls"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Wentworth Falls, NSW: Wentworth Falls, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,154,1979,"Charters Towers, Queensland 1979 (2)",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/1279-charters-towers-qld-1979-2,"Charters Towers, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Charters Towers, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Charters Towers, QLD"", ""region"": ""Charters Towers"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Charters Towers, QLD: Charters Towers, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,155,1979,"Mt. Isa, Queensland 1979",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/1918-mt-isa-queensland-1979,"Mt. Isa, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Mt. Isa, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Mt. Isa, QLD"", ""region"": ""Mt. Isa"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Mt. Isa, QLD: Mt. Isa, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,46,1980,"Colac, Victoria 1980",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1593-colac-victoria-1980,"Colac, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Colac, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Colac, VIC"", ""region"": ""Colac"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Colac, VIC: Colac, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,95,1980,"Coffs Harbour, New South Wales 1980",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1371-coffs-harbour-new-south-wales-1980,"Coffs Harbour, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Coffs Harbour, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Coffs Harbour, NSW"", ""region"": ""Coffs Harbour"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Coffs Harbour, NSW: Coffs Harbour, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,96,1980,"Wee Jasper & Uki, New South Wales 1980",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,"Wee Jasper & Uki, NSW",NSW,,verified_place,no,"[{""confidence"": ""medium"", ""evidence_text"": ""Wee Jasper & Uki, New South Wales 1980"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Wee Jasper & Uki, NSW"", ""region"": ""Wee Jasper & Uki"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Wee Jasper & Uki, NSW: Wee Jasper & Uki, New South Wales 1980",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,156,1980,"Kilcoy, Queensland 1980",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/1299-kilcoy-qld-1980,"Kilcoy, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Kilcoy (Sandy Creek), Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Kilcoy, QLD"", ""region"": ""Kilcoy"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Kilcoy, QLD: Kilcoy (Sandy Creek), Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,157,1980,"Springbrook, Queensland 1980",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/1328-springbrook-qld-1980,"Springbrook, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Springbrook (Carricks Road), Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Springbrook, QLD"", ""region"": ""Springbrook"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Springbrook, QLD: Springbrook (Carricks Road), Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,158,1981,"Cunninghams Gap, Queensland 1981",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/2055-cuninghams-gap-queensland-1981,"Cunninghams Gap, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Cunninghams Gap, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Cunninghams Gap, QLD"", ""region"": ""Cunninghams Gap"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Cunninghams Gap, QLD: Cunninghams Gap, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,48,1982,"Cranbourne, Victoria 1982",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1244-cranbourne-vic-1982,"Cranbourne, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Cranbourne, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Cranbourne, VIC"", ""region"": ""Cranbourne"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Cranbourne, VIC: Cranbourne, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,97,1982,"Ophir, New South Wales 1982",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1435-ophir-new-south-wales-1982,"Ophir, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Ophir, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Ophir, NSW"", ""region"": ""Ophir"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Ophir, NSW: Ophir, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,159,1982,"Worongary, Queensland 1982",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/2075-worongary-queensland-1982,"Worongary, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Worongary, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Worongary, QLD"", ""region"": ""Worongary"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Worongary, QLD: Worongary, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,14,1983,"Kalamundra, Western Australia 1983",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/western-australia/1135-kalamundra-1983,"Kalamundra, WA",WA,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Kalamundra (Canning Dam), Western Australia."", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Kalamundra, WA"", ""region"": ""Kalamundra"", ""state_territory"": ""WA"", ""verification_status"": ""source_named_place_needs_geocode""}]","Kalamundra, WA: Kalamundra (Canning Dam), Western Australia.",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,53,1983,"Cranbourne, Victoria 1987",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1245-cranbourne-vic-1987,"Cranbourne/Hallam, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Cranbourne/Hallam, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Cranbourne/Hallam, VIC"", ""region"": ""Cranbourne/Hallam"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Cranbourne/Hallam, VIC: Cranbourne/Hallam, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,98,1983,"Evans Head, New South Wales 1983",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1383-evans-head-new-south-wales-1983,"Evans Head, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Evans Head, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Evans Head, NSW"", ""region"": ""Evans Head"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Evans Head, NSW: Evans Head, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,49,1984,"Noojee, Victoria 1984",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1257-noojee-vic-1984,"Noojee, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Noojee, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Noojee, VIC"", ""region"": ""Noojee"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Noojee, VIC: Noojee, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,50,1984,"Toolangi, Victoria 1984",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1680-toolangi-victoria-1984,"Toolangi State Forest, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Toolangi State Forest, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Toolangi State Forest, VIC"", ""region"": ""Toolangi State Forest"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Toolangi State Forest, VIC: Toolangi State Forest, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,99,1984,"Brooklyn, New South Wales 1984",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1394-hawkesburry-river-new-south-wales-1984,"Brooklyn, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Brooklyn, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brooklyn, NSW"", ""region"": ""Brooklyn"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Brooklyn, NSW: Brooklyn, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,160,1984,"Springbrook, Queensland 1984",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/queensland/1330-springbrook-qld-1984,"Springbrook, QLD",QLD,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Springbrook, Queensland"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Springbrook, QLD"", ""region"": ""Springbrook"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]","Springbrook, QLD: Springbrook, Queensland",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,47,1985,"Kinglake West & Eden Park, Victoria late 1980's",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/2284-kinglake-west-eden-park-victoria-late-1980s,"Kinglake West and Eden Park, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Kinglake West and Eden Park, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Kinglake West and Eden Park, VIC"", ""region"": ""Kinglake West and Eden Park"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Kinglake West and Eden Park, VIC: Kinglake West and Eden Park, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,51,1985,"Avonsleigh, Victoria 1985",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1954-avonsleigh-victoria-1985,"Avonsleigh, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Avonsleigh, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Avonsleigh, VIC"", ""region"": ""Avonsleigh"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Avonsleigh, VIC: Avonsleigh, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,52,1985,"Darriman, Victoria 1985",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/victoria/1246-darriman-vic-1985,"Mullundung State Forest, VIC",VIC,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Mullundung State Forest, Darriman, Victoria"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Mullundung State Forest, VIC"", ""region"": ""Mullundung State Forest"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]","Mullundung State Forest, VIC: Mullundung State Forest, Darriman, Victoria",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
public_round_002,100,1985,"Sunny Corner, New South Wales 1985",Australian Yowie Research,Yowie,https://www.yowiehunters.com.au/new-south-wales/1910-sunny-corner-new-south-wales-1985,"Sunny Corner, NSW",NSW,,verified_place,no,"[{""confidence"": ""high"", ""evidence_text"": ""Sunny Corner, New South Wales"", ""location_type"": ""locality"", ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sunny Corner, NSW"", ""region"": ""Sunny Corner"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]","Sunny Corner, NSW: Sunny Corner, New South Wales",no,"Human review should confirm whether place is setting, publication place, sighting location, or broad discourse region."
