query_id,source_name,source_type,canonical_name,query_string,query_type,date_start,date_end,expected_noise_level,status,notes
148,Research Data Australia,andc,Mimih,"""Mimih""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimih."
170,Research Data Australia,andc,Mimih,"""Mimih""",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
254,Research Data Australia,andc,Mokoi,"""Mokoi""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mokoi."
230,Research Data Australia,andc,Nargun,"""Nargun""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Nargun."
278,Research Data Australia,andc,Pangkarlangu,"""Pangkarlangu""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Pangkarlangu."
290,Research Data Australia,andc,Puttikan,"""Puttikan""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Puttikan."
182,Research Data Australia,andc,Quinkan,"""Quinkan""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkan."
194,Research Data Australia,andc,Quinkan,"""Quinkin""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkin."
206,Research Data Australia,andc,Wandjina,"""Wandjina""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Wandjina."
218,Research Data Australia,andc,Wandjina,"""Wanjina""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Wanjina."
60,Research Data Australia,andc,Yahoo,"""Yahoo"" AND (""hairy man"" OR Yowie OR ""devil-devil"" OR Aboriginal OR Australia)",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo."
44,Research Data Australia,andc,Yahoo,"""Yahoo-devil-devil""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo-devil-devil."
66,Research Data Australia,andc,Yahoo,"""Yahoo-devil-devil""",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo."
136,Research Data Australia,andc,Yara-ma-yha-who,"""Yara-ma-tha-who""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yara-ma-tha-who."
124,Research Data Australia,andc,Yara-ma-yha-who,"""Yara-ma-yha-who""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yara-ma-yha-who."
112,Research Data Australia,andc,Yaroma,"""Yaroma""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yaroma."
32,Research Data Australia,andc,Yowie,"""Australian ape""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Australian ape."
20,Research Data Australia,andc,Yowie,"""Australian gorilla""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Australian gorilla."
8,Research Data Australia,andc,Yowie,"""Yowie""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yowie."
321,Google Trends,google_trends,,Bunyip,attention_series,2004,present,medium,planned,Google Trends attention series; attention-series planning term.
323,Google Trends,google_trends,,Drop bear,attention_series,2004,present,low,planned,Google Trends attention series; attention-series planning term.
327,Google Trends,google_trends,,Quinkan,attention_series,2004,present,low,planned,Google Trends attention series; attention-series planning term.
325,Google Trends,google_trends,,Wandjina,attention_series,2004,present,medium,planned,Google Trends attention series; attention-series planning term.
319,Google Trends,google_trends,,Yowie,attention_series,2004,present,medium,planned,Google Trends attention series; attention-series planning term.
303,Modern Public Web,modern_web,Bunyip,"""Bunyip""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Bunyip."
315,Modern Public Web,modern_web,Drop bear,"""Drop bear""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Drop bear."
243,Modern Public Web,modern_web,Garkain,"""Garkain""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Garkain."
79,Modern Public Web,modern_web,Hairy Man,"""Hairy Man of the Wood""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man of the Wood."
101,Modern Public Web,modern_web,Hairy Man,"""Hairy Man of the Wood""",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man."
95,Modern Public Web,modern_web,Hairy Man,"""Hairy Man"" AND (Yowie OR Yahoo OR Australia OR Aboriginal OR bush)",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man."
267,Modern Public Web,modern_web,Mamu,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mamu."
165,Modern Public Web,modern_web,Mimih,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
149,Modern Public Web,modern_web,Mimih,"""Mimih""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimih."
171,Modern Public Web,modern_web,Mimih,"""Mimih""",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
255,Modern Public Web,modern_web,Mokoi,"""Mokoi""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mokoi."
231,Modern Public Web,modern_web,Nargun,"""Nargun""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Nargun."
279,Modern Public Web,modern_web,Pangkarlangu,"""Pangkarlangu""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Pangkarlangu."
291,Modern Public Web,modern_web,Puttikan,"""Puttikan""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Puttikan."
183,Modern Public Web,modern_web,Quinkan,"""Quinkan""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkan."
195,Modern Public Web,modern_web,Quinkan,"""Quinkin""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkin."
207,Modern Public Web,modern_web,Wandjina,"""Wandjina""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Wandjina."
219,Modern Public Web,modern_web,Wandjina,"""Wanjina""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Wanjina."
61,Modern Public Web,modern_web,Yahoo,"""Yahoo"" AND (""hairy man"" OR Yowie OR ""devil-devil"" OR Aboriginal OR Australia)",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo."
45,Modern Public Web,modern_web,Yahoo,"""Yahoo-devil-devil""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo-devil-devil."
67,Modern Public Web,modern_web,Yahoo,"""Yahoo-devil-devil""",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo."
137,Modern Public Web,modern_web,Yara-ma-yha-who,"""Yara-ma-tha-who""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yara-ma-tha-who."
125,Modern Public Web,modern_web,Yara-ma-yha-who,"""Yara-ma-yha-who""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yara-ma-yha-who."
113,Modern Public Web,modern_web,Yaroma,"""Yaroma""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yaroma."
33,Modern Public Web,modern_web,Yowie,"""Australian ape""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Australian ape."
21,Modern Public Web,modern_web,Yowie,"""Australian gorilla""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Australian gorilla."
9,Modern Public Web,modern_web,Yowie,"""Yowie""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yowie."
304,National Library of Australia Catalogue,nla_catalogue,Bunyip,"""Bunyip""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Bunyip."
316,National Library of Australia Catalogue,nla_catalogue,Drop bear,"""Drop bear""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Drop bear."
244,National Library of Australia Catalogue,nla_catalogue,Garkain,"""Garkain""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Garkain."
80,National Library of Australia Catalogue,nla_catalogue,Hairy Man,"""Hairy Man of the Wood""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man of the Wood."
102,National Library of Australia Catalogue,nla_catalogue,Hairy Man,"""Hairy Man of the Wood""",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man."
96,National Library of Australia Catalogue,nla_catalogue,Hairy Man,"""Hairy Man"" AND (Yowie OR Yahoo OR Australia OR Aboriginal OR bush)",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man."
268,National Library of Australia Catalogue,nla_catalogue,Mamu,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mamu."
166,National Library of Australia Catalogue,nla_catalogue,Mimih,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
150,National Library of Australia Catalogue,nla_catalogue,Mimih,"""Mimih""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimih."
172,National Library of Australia Catalogue,nla_catalogue,Mimih,"""Mimih""",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
256,National Library of Australia Catalogue,nla_catalogue,Mokoi,"""Mokoi""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mokoi."
232,National Library of Australia Catalogue,nla_catalogue,Nargun,"""Nargun""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Nargun."
280,National Library of Australia Catalogue,nla_catalogue,Pangkarlangu,"""Pangkarlangu""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Pangkarlangu."
292,National Library of Australia Catalogue,nla_catalogue,Puttikan,"""Puttikan""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Puttikan."
184,National Library of Australia Catalogue,nla_catalogue,Quinkan,"""Quinkan""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkan."
196,National Library of Australia Catalogue,nla_catalogue,Quinkan,"""Quinkin""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Quinkin."
208,National Library of Australia Catalogue,nla_catalogue,Wandjina,"""Wandjina""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Wandjina."
220,National Library of Australia Catalogue,nla_catalogue,Wandjina,"""Wanjina""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Wanjina."
62,National Library of Australia Catalogue,nla_catalogue,Yahoo,"""Yahoo"" AND (""hairy man"" OR Yowie OR ""devil-devil"" OR Aboriginal OR Australia)",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo."
46,National Library of Australia Catalogue,nla_catalogue,Yahoo,"""Yahoo-devil-devil""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo-devil-devil."
68,National Library of Australia Catalogue,nla_catalogue,Yahoo,"""Yahoo-devil-devil""",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yahoo."
138,National Library of Australia Catalogue,nla_catalogue,Yara-ma-yha-who,"""Yara-ma-tha-who""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yara-ma-tha-who."
126,National Library of Australia Catalogue,nla_catalogue,Yara-ma-yha-who,"""Yara-ma-yha-who""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yara-ma-yha-who."
114,National Library of Australia Catalogue,nla_catalogue,Yaroma,"""Yaroma""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yaroma."
34,National Library of Australia Catalogue,nla_catalogue,Yowie,"""Australian ape""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Australian ape."
22,National Library of Australia Catalogue,nla_catalogue,Yowie,"""Australian gorilla""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Australian gorilla."
10,National Library of Australia Catalogue,nla_catalogue,Yowie,"""Yowie""",exact_phrase,1970,present,medium,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Yowie."
296,Trove Magazines and Newsletters,trove_magazine,Bunyip,"""Bunyip""",negative_control,1803,1841,low,planned,Retrospective Trove backsearch window; generated from alias Bunyip.
298,Trove Magazines and Newsletters,trove_magazine,Bunyip,"""Bunyip""",exact_phrase,1842,1875,low,planned,Early anchor period; generated from alias Bunyip.
300,Trove Magazines and Newsletters,trove_magazine,Bunyip,"""Bunyip""",exact_phrase,1876,1969,low,planned,Pre-modern newspaper and publication expansion; generated from alias Bunyip.
305,Trove Magazines and Newsletters,trove_magazine,Bunyip,"""Bunyip""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Bunyip."
308,Trove Magazines and Newsletters,trove_magazine,Drop bear,"""Drop bear""",negative_control,1803,1841,low,planned,Retrospective Trove backsearch window; generated from alias Drop bear.
310,Trove Magazines and Newsletters,trove_magazine,Drop bear,"""Drop bear""",exact_phrase,1842,1875,low,planned,Early anchor period; generated from alias Drop bear.
312,Trove Magazines and Newsletters,trove_magazine,Drop bear,"""Drop bear""",exact_phrase,1876,1969,low,planned,Pre-modern newspaper and publication expansion; generated from alias Drop bear.
317,Trove Magazines and Newsletters,trove_magazine,Drop bear,"""Drop bear""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Drop bear."
236,Trove Magazines and Newsletters,trove_magazine,Garkain,"""Garkain""",negative_control,1803,1841,low,planned,Retrospective Trove backsearch window; generated from alias Garkain.
238,Trove Magazines and Newsletters,trove_magazine,Garkain,"""Garkain""",exact_phrase,1842,1875,low,planned,Early anchor period; generated from alias Garkain.
240,Trove Magazines and Newsletters,trove_magazine,Garkain,"""Garkain""",exact_phrase,1876,1969,low,planned,Pre-modern newspaper and publication expansion; generated from alias Garkain.
245,Trove Magazines and Newsletters,trove_magazine,Garkain,"""Garkain""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Garkain."
72,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",negative_control,1803,1841,high,planned,Retrospective Trove backsearch window; generated from alias Hairy Man.
84,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man"" AND (Yowie OR Yahoo OR Australia OR Aboriginal OR bush)",negative_control,1803,1841,high,planned,Retrospective Trove backsearch window; generated from alias Hairy Man.
74,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",exact_phrase,1842,1875,low,planned,Early anchor period; generated from alias Hairy Man of the Wood.
88,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",constrained_boolean,1842,1875,high,planned,Early anchor period; generated from alias Hairy Man.
86,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man"" AND (Yowie OR Yahoo OR Australia OR Aboriginal OR bush)",constrained_boolean,1842,1875,high,planned,Early anchor period; generated from alias Hairy Man.
76,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",exact_phrase,1876,1969,low,planned,Pre-modern newspaper and publication expansion; generated from alias Hairy Man of the Wood.
92,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",constrained_boolean,1876,1969,high,planned,Pre-modern newspaper and publication expansion; generated from alias Hairy Man.
90,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man"" AND (Yowie OR Yahoo OR Australia OR Aboriginal OR bush)",constrained_boolean,1876,1969,high,planned,Pre-modern newspaper and publication expansion; generated from alias Hairy Man.
81,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",exact_phrase,1970,present,low,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man of the Wood."
103,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man of the Wood""",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man."
97,Trove Magazines and Newsletters,trove_magazine,Hairy Man,"""Hairy Man"" AND (Yowie OR Yahoo OR Australia OR Aboriginal OR bush)",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Hairy Man."
260,Trove Magazines and Newsletters,trove_magazine,Mamu,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",negative_control,1803,1841,high,planned,Retrospective Trove backsearch window; generated from alias Mamu.
262,Trove Magazines and Newsletters,trove_magazine,Mamu,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",constrained_boolean,1842,1875,high,planned,Early anchor period; generated from alias Mamu.
264,Trove Magazines and Newsletters,trove_magazine,Mamu,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",constrained_boolean,1876,1969,high,planned,Pre-modern newspaper and publication expansion; generated from alias Mamu.
269,Trove Magazines and Newsletters,trove_magazine,Mamu,"""Mamu"" AND (spirit OR spirits OR being OR Aboriginal OR Anangu OR Pitjantjatjara)",constrained_boolean,1970,present,high,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mamu."
154,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",negative_control,1803,1841,extreme,planned,Retrospective Trove backsearch window; generated from alias Mimi.
142,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimih""",negative_control,1803,1841,extreme,planned,Retrospective Trove backsearch window; generated from alias Mimi.
156,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",constrained_boolean,1842,1875,extreme,planned,Early anchor period; generated from alias Mimi.
144,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimih""",exact_phrase,1842,1875,medium,planned,Early anchor period; generated from alias Mimih.
158,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimih""",constrained_boolean,1842,1875,extreme,planned,Early anchor period; generated from alias Mimi.
160,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",constrained_boolean,1876,1969,extreme,planned,Pre-modern newspaper and publication expansion; generated from alias Mimi.
146,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimih""",exact_phrase,1876,1969,medium,planned,Pre-modern newspaper and publication expansion; generated from alias Mimih.
162,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimih""",constrained_boolean,1876,1969,extreme,planned,Pre-modern newspaper and publication expansion; generated from alias Mimi.
167,Trove Magazines and Newsletters,trove_magazine,Mimih,"""Mimi"" AND (spirit OR spirits OR Aboriginal OR Arnhem OR ""rock art"" OR Mimih)",constrained_boolean,1970,present,extreme,planned,"Modern Yowie, heritage, tourism, and media period; generated from alias Mimi."
