candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:monte-cristo-homestead,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Monte Cristo Homestead, NSW",apparition_location,-34.8682927,147.5758032,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Monte Cristo Homestead` in a ghost/supernatural context; gazetteer result state-checked as Monte Cristo Homestead, 1, Homestead Lane, Junee North, Junee, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:monte-cristo-homestead,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Monte Cristo Homestead, NSW",apparition_location,-34.8682927,147.5758032,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Monte Cristo` in a ghost/supernatural context; gazetteer result state-checked as Monte Cristo Homestead, 1, Homestead Lane, Junee North, Junee, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:campbelltown,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Campbelltown, NSW",apparition_location,-34.0737892,150.8536614,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Campbelltown` in a ghost/supernatural context; gazetteer result state-checked as Campbelltown City Council, Campbelltown, New South Wales, 2560, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:hobart,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Hobart, TAS",apparition_location,-42.8825088,147.3281233,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Hobart` in a ghost/supernatural context; gazetteer result state-checked as Hobart, Tasmania, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:ballarat,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Ballarat, VIC",apparition_location,-37.5623013,143.8605645,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Ballarat` in a ghost/supernatural context; gazetteer result state-checked as Ballarat, Victoria, 3350, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Kimberley's Wedding / Favourite Haunt,ABC; ABC,1999-10-28,2026-06-22,"https://www.abc.net.au/news/2018-11-23/kimeberleys-wedding-and-favourite-haunt-october-28,-1999/10548734","https://www.abc.net.au/news/2018-11-23/kimeberleys-wedding-and-favourite-haunt-october-28,-1999/10548734",abc:10548734:monte-cristo-homestead,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Monte Cristo Homestead, NSW",apparition_location,-34.8682927,147.5758032,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Monte Cristo` in a ghost/supernatural context; gazetteer result state-checked as Monte Cristo Homestead, 1, Homestead Lane, Junee North, Junee, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"ridith, Daughter: Dad likes things to be done to his level of appreciation. He won’t give up just because he can’t have things just that way straight away. He’s got the foresight to think well I can’t get that now but later on down the track that’s what I’d like to achieve. Reg: I always knew that I’d live in a two-storey house on top of a hill. It would have an outcrop of rock in the front grounds. It was just something that I knew. Something which may be pre-ordained but I do really think something sort of a bit supernatural drew me here. Monte Cristo has a bit of a strange history. The Crawley family moved to Junee in about 1876. Old Mr Crawley died here in the house of blood poisoning and old Mrs Crawley died here from burst appendix at the age."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Kimberley's Wedding / Favourite Haunt,ABC; ABC,1999-10-28,2026-06-22,"https://www.abc.net.au/news/2018-11-23/kimeberleys-wedding-and-favourite-haunt-october-28,-1999/10548734","https://www.abc.net.au/news/2018-11-23/kimeberleys-wedding-and-favourite-haunt-october-28,-1999/10548734",abc:10548734:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"ridith, Daughter: Dad likes things to be done to his level of appreciation. He won’t give up just because he can’t have things just that way straight away. He’s got the foresight to think well I can’t get that now but later on down the track that’s what I’d like to achieve. Reg: I always knew that I’d live in a two-storey house on top of a hill. It would have an outcrop of rock in the front grounds. It was just something that I knew. Something which may be pre-ordained but I do really think something sort of a bit supernatural drew me here. Monte Cristo has a bit of a strange history. The Crawley family moved to Junee in about 1876. Old Mr Crawley died here in the house of blood poisoning and old Mrs Crawley died here from burst appendix at the age."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Carl Jung: regaining religion,ABC; Spirit of Things,2013-01-27,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/carl-jung/4438116,https://www.abc.net.au/listen/programs/spiritofthings/carl-jung/4438116,abc:4438116:hobart,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning source-stated haunted or apparition place evidence outside the already saturated book lane.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Hobart, TAS",apparition_location,-42.8825088,147.3281233,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Hobart` in a ghost/supernatural context; gazetteer result state-checked as Hobart, Tasmania, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"ualist ideas which it 'clothed in sensuous form'... Senior Research Curator at MONA, Jane Clark, talks to Rachael about the themes in the recent Australian Symbolism: art of dreams exhibition at the Art Gallery of New South Wales. (First broadcast 29 April 2012). (First broadcast 29 April 2012). Rachael Kohn: 'Individuation is a process whereby man becomes truly human and partly truly divine. Knowing that he depends on God, and also that God depends on him.' Carl Jung, the founder of depth psychology. Today on The Spirit of Things we're going to hear about one of the 20th century's most original and influential thinkers who believed that religion had lost its true function, and that regaining it was the key to mental health. I'm Rachael Kohn,."
