candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Small town behind Australia's 'most haunted house' hopes next buyer will honour legacy,ABC; ABC,2025-11-13,2026-06-22,https://www.abc.net.au/news/2025-11-14/monte-cristo-homestead-for-sale-in-junee/106004346,https://www.abc.net.au/news/2025-11-14/monte-cristo-homestead-for-sale-in-junee/106004346,abc:106004346:monte-cristo-homestead,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Monte Cristo Homestead, NSW",apparition_location,-34.8682927,147.5758032,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Monte Cristo Homestead` in a ghost/supernatural context; gazetteer result state-checked as Monte Cristo Homestead, 1, Homestead Lane, Junee North, Junee, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,Small town behind Australia's 'most haunted house' hopes next buyer will honour legacy A Victorian-era manor that hosts ghost tours and promotes itself as Australia's most haunted house is on the market for the first time in more than half a century. monte cristo homestead ghost haunted property real estate ghost tourism ghost tours ghost history Junee
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Small town behind Australia's 'most haunted house' hopes next buyer will honour legacy,ABC; ABC,2025-11-13,2026-06-22,https://www.abc.net.au/news/2025-11-14/monte-cristo-homestead-for-sale-in-junee/106004346,https://www.abc.net.au/news/2025-11-14/monte-cristo-homestead-for-sale-in-junee/106004346,abc:106004346:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,Small town behind Australia's 'most haunted house' hopes next buyer will honour legacy A Victorian-era manor that hosts ghost tours and promotes itself as Australia's most haunted house is on the market for the first time in more than half a century. monte cristo homestead ghost haunted property real estate ghost tourism ghost tours ghost history Junee
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:monte-cristo-homestead,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Monte Cristo Homestead, NSW",apparition_location,-34.8682927,147.5758032,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Monte Cristo Homestead` in a ghost/supernatural context; gazetteer result state-checked as Monte Cristo Homestead, 1, Homestead Lane, Junee North, Junee, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,On a hill in Junee sits Monte Christo: Australia's most haunted house,ABC; Mornings,2021-04-13,2026-06-22,https://www.abc.net.au/listen/programs/newcastle-mornings/australias-most-haunted-house/13309560,https://www.abc.net.au/listen/programs/newcastle-mornings/australias-most-haunted-house/13309560,abc:13309560:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"On a hill in Junee sits Monte Christo: Australia's most haunted house ""I'm not afraid of ghosts"" you say as you enter the doors of the Monte Christo homestead in Junee. So what do you find as you explore Australia's most haunted house? Step inside if you dare! Hear the stories of strange encounters and ghosts that lie within the Monte Christo homestead, some say it's the most haunted house in Australia!"
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Tour guide shares ghost stories and chilling experiences from Port Arthur Historic Site,ABC; Your Afternoon,2025-08-26,2026-06-22,https://www.abc.net.au/listen/programs/hobart-your-afternoon/ghost-stories-port-arthur-historic-site/105699390,https://www.abc.net.au/listen/programs/hobart-your-afternoon/ghost-stories-port-arthur-historic-site/105699390,abc:105699390:hobart,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"Hobart, TAS",apparition_location,-42.8825088,147.3281233,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Hobart` in a ghost/supernatural context; gazetteer result state-checked as Hobart, Tasmania, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Tour guide shares ghost stories and chilling experiences from Port Arthur Historic Site The Port Arthur Historic Site ghost tour manager shares some chilling experiences visitors have reported. It's known as one of Australia's most haunted places, and every year 20,000 people brave a ghost tour at the Port Arthur Historic Site. Guiding manager Jake Bradshaw shares some stories with ABC Tasmania Afternoons presenter Joel Rheinberger, including the one that gets the biggest reaction from visitors. From pickaxe murders, the ""Blue Lady"" and the Parsonage, Mr Bradshaw says there's plenty of chilling stories from the old convict site. Joel Rheinberger How many people come to be spooked on ghost tours at Port Arthur? Jake Bradshaw Oh, lots. It's very."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:monte-cristo-homestead,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Monte Cristo Homestead, NSW",apparition_location,-34.8682927,147.5758032,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Monte Cristo` in a ghost/supernatural context; gazetteer result state-checked as Monte Cristo Homestead, 1, Homestead Lane, Junee North, Junee, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:junee,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Junee, NSW",apparition_location,-34.8150256,147.6726750,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Junee` in a ghost/supernatural context; gazetteer result state-checked as Junee Shire Council, New South Wales, 2663, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:campbelltown,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Campbelltown, NSW",apparition_location,-34.0737892,150.8536614,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Campbelltown` in a ghost/supernatural context; gazetteer result state-checked as Campbelltown City Council, Campbelltown, New South Wales, 2560, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Haunted Houses,ABC; Spirit of Things,2012-07-15,2026-06-22,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,https://www.abc.net.au/listen/programs/spiritofthings/haunted-houses/4124218,abc:4124218:hobart,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,ABC public media item concerning Australian haunted/local-legend place evidence.,explicit_supernatural_or_anomalous_person_form_agent,reported_ghost_or_apparition,"Hobart, TAS",apparition_location,-42.8825088,147.3281233,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Hobart` in a ghost/supernatural context; gazetteer result state-checked as Hobart, Tasmania, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Haunted Houses Are you about to renovate your house? You know, knocking down a few walls. Well be prepared. You might find something you weren't banking on—which if disturbed could change your luck. On the other hand, your house may be so spooky you've decided to cut your losses and sell a.s.a.p. Haunted Houses and their expert decoders join Rachael for an adventure into the unknown. Thinking of renovating your house? You might encounter some strange objects when you break through the walls. Don't take fright, they were put there to scare off evil spirits. Heritage specialist and historian Dr Ian Evans, OAM, completed his PhD on deliberately hidden objects in heritage buildings and has a trove of stories to tell. But for those who are still being."
