candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:spirit:001,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ith the utmost impunity — that is, they have no fear of meeting with hostile tribes during such journeyings, and even although they have •difficulty enough at these times in procuring a sufficiency of food, still they like the vast and arid desert, because of the immunity they enjoy there from the everlasting bodily terror which continually preys upon their spirits in less remote •districts, keeping them awake at night, or colouring their -dreams with no pleasant lines, when "" tired nature's sweet restorer"" weighs down their eyelids. In the very barrenest portion of the barren Mallee Scrub there is a considerable depression or dry."
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:spirit:002,public_text_item,public_access_text_available,giant_or_ogre_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"arted in the morning. The result of our day's sport was ninety-three fish, beside* those demolished at our midday meal, and a few lobsters, whose aldermanic proportions were the means of their being reserved for the delectation of animals, possessing a higher organisation than the giant codfish of the Murray River. oooooooooooo CHAPTER XI. Relating to their spirit, and their unbounded FAiTff THEREIN. ARORIGINAL RELIGION AS COMPARED WITtt THAT PROFESSED BY CHRISTIANS FROM AN ABORIGINAL. point OF view. Bang ah (doctors), and their powers of spiritual intercourse. In matters of religion these aborigines are very,, very destitute."
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:spirit:003,public_text_item,public_access_text_available,giant_or_ogre_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"f their being reserved for the delectation of animals, possessing a higher organisation than the giant codfish of the Murray River. oooooooooooo CHAPTER XI. Relating to their spirit, and their unbounded FAiTff THEREIN. ARORIGINAL RELIGION AS COMPARED WITtt THAT PROFESSED BY CHRISTIANS FROM AN ABORIGINAL. point OF view. Bang ah (doctors), and their powers of spiritual intercourse. In matters of religion these aborigines are very,, very destitute indeed, yet they admit that all their actions are overlooked by a good and by an evil spirit.. These spirits are very prominent figures in all their traditions. The good spirit (Ngowdenout)."
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:spirit:004,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"spirit, and their unbounded FAiTff THEREIN. ARORIGINAL RELIGION AS COMPARED WITtt THAT PROFESSED BY CHRISTIANS FROM AN ABORIGINAL. point OF view. Bang ah (doctors), and their powers of spiritual intercourse. In matters of religion these aborigines are very,, very destitute indeed, yet they admit that all their actions are overlooked by a good and by an evil spirit.. These spirits are very prominent figures in all their traditions. The good spirit (Ngowdenout) has the credit of being the author of everything which has a favourable Digitized by VjOOQIC 93 tendency towards his aboriginal children, and the bad spirit."
accepted,Internet Archive,repository_full_text,B,ghost in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:ghost:005,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghost,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"heir wirrangim (dogs) into the loondthals, thinking thereby to prevent us from having a chance to administer the baits, and when we told them, that we had come for the express purpose of killing their dogs because of the havoc made by them amongst the sheep, they actually laughed us to scorn in concert. In arguing the point with them, they did not give us a ghost of a chance ; their concerted volubility being greater than any one man could pretend to cope with, even although backed up by the possession of a gun. We were nearly beginning to look upon our errand, as a very profitless undertaking indeed, when old Pinbocoroo crossed."
accepted,Internet Archive,repository_full_text,B,devil in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:devil:006,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,devil,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"each lyoor as a matter of course carrying her mocre mocre (bag), contain- ing all sorts of notions, comprising the most incongruous assemblage of articles, ranging from a fishook up to the Digitized by VjOOQIC 87 carefully preserved packet of kidney fat, which latter, according to their undoubted belief, is a talisman potent enough to keep nyambacootchala (devil) and all his attendant imps at more than arm's length. Besides that, which is •considerable, a small portion rubbed over the bait previous to the hook being thrown into the water is a certain attrac- tion to the scaley denizens of the river. After paddling against the."
accepted,Internet Archive,repository_full_text,B,witch in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:witch:007,public_text_item,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,witch,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,iugum Kiurnin Pir toowa Kimowan Derbimin Tismaloonga Digitized by VjOOQIC 184 English Hunt Here Infant Ice Insects Aboriginal Kerraworidoolie Kima Neillumoom Taan Thoulum (This name is applied to all insects having wings; those that creep are Bulla Bui). I (personal pronoun) ... ... ... Yetty Itself ... ... ... ... ... Yelliwooroo Instep ... ... ... ... ... Witchinanew Jaw . . . Kentenolurkin Joint . . . Boondomboondomoo Knee . . . Pirtinew Kneecap... Nganipertinew Kangaroo .. Kooiangie Kick^ . . . Kima Kill . . . Sulkinuan Kiss . . . Boondartarkow Knot and TJie ... Pirty Jeriming Know ... Nineawa Lungs ... ... Lango Liver ... . ..
accepted,Internet Archive,repository_full_text,B,giant in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:giant:008,public_text_item,public_access_text_available,giant_or_ogre_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,giant,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"vast •expanse of the lower river, they have perforce to spread themselves out on each side, until many hundreds of square miles are submerged. All over the submerged country, cooking mounds stand up out of the flood, perfect little islands, looking bright, green, and refreshing to the ey«, by reason of the great growth of succulent saltbush, dillines*, and giant mallow with which they are prettily dressed. These oven islands the natives utilise in the flood season for their village sites, conveying their firewood and other requirements over miles of water from the main land in their canoes. A village, or native encampment, will."
accepted,Internet Archive,repository_full_text,B,giant in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:giant:009,public_text_item,public_access_text_available,giant_or_ogre_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,giant,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"s and nets are made, as also nets for taking ducks. It makes a most serviceable netting twine, having the power to resist the rotting influence of water to a great extent ; in fact, it is superior in that par- ticular to the common netting twine of commerce, which we have proved on more than one occasion. The next and last of their cord-making plants is the giant mallow. The fibre from this plant is of a much coarser nature than those already described ; therefore it is only employed for making very thick cord, which is afterwards worked up Into nets for capturing emus. The process of separating this fibre from the plant is the."
accepted,Internet Archive,repository_full_text,B,giant in The Aborigines of Victoria and Riverina,The Aborigines of Victoria and Riverina; Peter Beveridge,1889,2026-06-22,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,https://archive.org/download/TheAboriginesOfVictoriaAndRiverina/The_Aborigines_of_Victoria_and_Riverina_djvu.txt,sprint-internet-archive-beve:theaboriginesofvictoriaandri:giant:010,public_text_item,public_access_text_available,giant_or_ogre_narrative,source_grounded_section_record,Public-domain Victoria and Riverina source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,giant,Victoria and Riverina,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"of mussels, which Digitized by VjOOQIC 88 were also intended (after having been partially roasted to> facilitate the opening of their shells) to form baits for the hooks. Half an hour devoted to this fun, accompanied by much laughter, and not infrequently by screams of genuine pain caused by some poor lyoor, more clumsy than usual, allowing the nippers of a giant lobster to pinch her finger to the bone, resulted in the collection of ^sufficient bait for the day's- operations. When the bait had been thus procured the canoes were* moved half a mile further up the river to a deep pool,, where the water lay comparatively still. The."
