id,canonical_id,card_type,title,subtitle,source_name,source_family,layer_type,display_label,year_or_range,state_or_region,url,canonical_url,redirect_target,badge,caveat,public_record_status,map_display_status
accepted_record_911,911,accepted_record_card,1979 - The Cronicle QLD Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1720-1979-the-cronicle-qld-yowie-article,https://www.yowiehunters.com.au/media-clips/1720-1979-the-cronicle-qld-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_912,912,accepted_record_card,1979 - Townsville Daily Bulletin Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1733-1979-townsville-daily-bulletin-yowie-article,https://www.yowiehunters.com.au/media-clips/1733-1979-townsville-daily-bulletin-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_913,913,accepted_record_card,1979 - Townsville Daily Bulletin Yowie Article 2,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/media-clips/1755-1979-townsville-daily-bulletin-yowie-article-2,https://www.yowiehunters.com.au/media-clips/1755-1979-townsville-daily-bulletin-yowie-article-2,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1037,1037,accepted_record_card,1979 - Bay Post Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/media-clips/1753-1979-bay-post-yowie-article,https://www.yowiehunters.com.au/media-clips/1753-1979-bay-post-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1038,1038,accepted_record_card,1979 - Northern Miner Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1732-1979-northern-miner-yowie-article,https://www.yowiehunters.com.au/media-clips/1732-1979-northern-miner-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1081,1081,accepted_record_card,1979 - People Magazine Yowie Article - Liz James,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1979,Australia (Australia): medium,https://www.yowiehunters.com.au/media-clips/1696-1979-people-magazine-yowie-article,https://www.yowiehunters.com.au/media-clips/1696-1979-people-magazine-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_4273,4273,accepted_record_card,"YouTube reports, interviews: Yowie Sighting (Audio Report #100) near Mt Isa, Queensland (1979)",Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.youtube.com/watch?v=b6UOyC4B_Rs,https://www.youtube.com/watch?v=b6UOyC4B_Rs,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4274,4274,accepted_record_card,"Written reports: Yowie Sighting at Mt. Cootha, Queensland 1979",Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/queensland/2076-mt-cootha-queensland-1979,https://www.yowiehunters.com.au/queensland/2076-mt-cootha-queensland-1979,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4325,4325,accepted_record_card,"Written reports: Yowie Sighting at Bateman s Bay, New South Wales 1979",Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/new-south-wales/1350-batemans-bay-new-south-wales-1979,https://www.yowiehunters.com.au/new-south-wales/1350-batemans-bay-new-south-wales-1979,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4408,4408,accepted_record_card,"YouTube reports, interviews: Yowie Sighting (Audio Report #165) at Palm Beach, Queensland (1979)",Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.youtube.com/watch?v=VlkKCS-bva4,https://www.youtube.com/watch?v=VlkKCS-bva4,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4438,4438,accepted_record_card,Reports from newspapers: 1979 - Bay Post Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/media-clips/1753-1979-bay-post-yowie-article,https://www.yowiehunters.com.au/media-clips/1753-1979-bay-post-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4439,4439,accepted_record_card,Reports from newspapers: 1979 - Daily Telegraph Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/media-clips/2157-1979-daily-telegraph-yowie-article,https://www.yowiehunters.com.au/media-clips/2157-1979-daily-telegraph-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4440,4440,accepted_record_card,Reports from newspapers: 1979 - Gold Coast Bulletin Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/2146-1979-gold-coast-bulletin-yowie-article,https://www.yowiehunters.com.au/media-clips/2146-1979-gold-coast-bulletin-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4441,4441,accepted_record_card,Reports from newspapers: 1979 - Murgon Yowie Newspaper Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1735-1979-murgon-yowie-newspaper-article,https://www.yowiehunters.com.au/media-clips/1735-1979-murgon-yowie-newspaper-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4442,4442,accepted_record_card,Reports from newspapers: 1979 - Northern Miner Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1732-1979-northern-miner-yowie-article,https://www.yowiehunters.com.au/media-clips/1732-1979-northern-miner-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4443,4443,accepted_record_card,Reports from newspapers: 1979 - People Magazine Yowie Article - Liz James,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/media-clips/1696-1979-people-magazine-yowie-article,https://www.yowiehunters.com.au/media-clips/1696-1979-people-magazine-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4444,4444,accepted_record_card,Reports from newspapers: 1979 - Pilliga/Coonabarabran Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,NSW,https://www.yowiehunters.com.au/media-clips/1699-1979-pilliga-coonabarabran-yowie-article,https://www.yowiehunters.com.au/media-clips/1699-1979-pilliga-coonabarabran-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4445,4445,accepted_record_card,Reports from newspapers: 1979 - The Cronicle QLD Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1720-1979-the-cronicle-qld-yowie-article,https://www.yowiehunters.com.au/media-clips/1720-1979-the-cronicle-qld-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4446,4446,accepted_record_card,Reports from newspapers: 1979 - Townsville Daily Bulletin Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1979,QLD,https://www.yowiehunters.com.au/media-clips/1733-1979-townsville-daily-bulletin-yowie-article,https://www.yowiehunters.com.au/media-clips/1733-1979-townsville-daily-bulletin-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_46,46,accepted_record_card,"Colac, Victoria 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,VIC,https://www.yowiehunters.com.au/victoria/1593-colac-victoria-1980,https://www.yowiehunters.com.au/victoria/1593-colac-victoria-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_95,95,accepted_record_card,"Coffs Harbour, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1371-coffs-harbour-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1371-coffs-harbour-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_96,96,accepted_record_card,"Wee Jasper & Uki, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_156,156,accepted_record_card,"Kilcoy, Queensland 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/1299-kilcoy-qld-1980,https://www.yowiehunters.com.au/queensland/1299-kilcoy-qld-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_157,157,accepted_record_card,"Springbrook, Queensland 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/1328-springbrook-qld-1980,https://www.yowiehunters.com.au/queensland/1328-springbrook-qld-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_221,221,accepted_record_card,"Ashford, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/2032-ashford-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/2032-ashford-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_234,234,accepted_record_card,"Beerwah, Queensland 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/1270-benewah-qld-1980,https://www.yowiehunters.com.au/queensland/1270-benewah-qld-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_245,245,accepted_record_card,"Baryulgil, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1843-baryulgil-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1843-baryulgil-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_262,262,accepted_record_card,"Mount Buller, Victoria 1980's",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,VIC,https://www.yowiehunters.com.au/victoria/2275-mount-buller-victoria-1980s,https://www.yowiehunters.com.au/victoria/2275-mount-buller-victoria-1980s,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_362,362,accepted_record_card,"Clyde Mountain, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1370-clyde-mountain-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1370-clyde-mountain-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_364,364,accepted_record_card,"Coffs Harbour, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1372-coffs-harbour-new-south-wales-1980-sp-24339,https://www.yowiehunters.com.au/new-south-wales/1372-coffs-harbour-new-south-wales-1980-sp-24339,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_395,395,accepted_record_card,"Mt. Tamborine, Queensland 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/1311-mt-tamborine-qld-1980,https://www.yowiehunters.com.au/queensland/1311-mt-tamborine-qld-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_441,441,accepted_record_card,"Slacks Creek, Queensland 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/1950-slacks-creek-queensland-1980,https://www.yowiehunters.com.au/queensland/1950-slacks-creek-queensland-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_485,485,accepted_record_card,"Wauchope, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/queensland/2245-wauchope-new-south-wales-1980,https://www.yowiehunters.com.au/queensland/2245-wauchope-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_486,486,accepted_record_card,"Kiandra, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1405-kiandra-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1405-kiandra-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_490,490,accepted_record_card,"Korora Basin, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1473-woolgoolga-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1473-woolgoolga-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_501,501,accepted_record_card,"Wongawallen, Queensland 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/2066-wongawallen-queensland-1980,https://www.yowiehunters.com.au/queensland/2066-wongawallen-queensland-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_594,594,accepted_record_card,"Torrington, New South Wales 1980",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1673-torringtom-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1673-torringtom-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_914,914,accepted_record_card,1980 - Canberra Times Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,ACT,https://www.yowiehunters.com.au/media-clips/1728-1980-canberra-times-yowie-article,https://www.yowiehunters.com.au/media-clips/1728-1980-canberra-times-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_915,915,accepted_record_card,1980's? - Macleay Argus Yowie Report,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/media-clips/1705-1980-s-macleay-argus-yowie-report,https://www.yowiehunters.com.au/media-clips/1705-1980-s-macleay-argus-yowie-report,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1082,1082,accepted_record_card,1980 - People Magazine Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/media-clips/2151-1980-people-magazine-yowie-article,https://www.yowiehunters.com.au/media-clips/2151-1980-people-magazine-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1083,1083,accepted_record_card,1980 - Track Magazine Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/media-clips/2244-1980-track-magazine-yowie-article,https://www.yowiehunters.com.au/media-clips/2244-1980-track-magazine-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1084,1084,accepted_record_card,1980's - (early) Yowie Articles - Unknown Source,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1980,Australia (Australia): medium,https://www.yowiehunters.com.au/media-clips/1693-early-80-s-yowie-article-unknown-source,https://www.yowiehunters.com.au/media-clips/1693-early-80-s-yowie-article-unknown-source,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_4275,4275,accepted_record_card,"Written reports: Yowie Sighting at Wongawallen, Queensland 1980",Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/queensland/2066-wongawallen-queensland-1980,https://www.yowiehunters.com.au/queensland/2066-wongawallen-queensland-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4318,4318,accepted_record_card,"Written reports: Yowie Sighting at Wee Jasper and Uki, New South Wales 1980",Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4447,4447,accepted_record_card,Reports from newspapers: 1980 - Canberra Times Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/media-clips/1728-1980-canberra-times-yowie-article,https://www.yowiehunters.com.au/media-clips/1728-1980-canberra-times-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4448,4448,accepted_record_card,Reports from newspapers: 1980 - People Magazine Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/media-clips/2151-1980-people-magazine-yowie-article,https://www.yowiehunters.com.au/media-clips/2151-1980-people-magazine-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4449,4449,accepted_record_card,Reports from newspapers: 1980s - (early) Yowie Articles - Unknown Source,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/media-clips/1693-early-80-s-yowie-article-unknown-source,https://www.yowiehunters.com.au/media-clips/1693-early-80-s-yowie-article-unknown-source,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4450,4450,accepted_record_card,Reports from newspapers: 1980s - Macleay Argus Yowie Article,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/media-clips/1713-1980s-macleay-argus-yowie-article,https://www.yowiehunters.com.au/media-clips/1713-1980s-macleay-argus-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4451,4451,accepted_record_card,Reports from newspapers: 1980s - Macleay Argus Yowie Report,Australian Yowie Research / AYR Yowie Reports Map,Australian Yowie Research / AYR Yowie Reports Map,public_web_yowie_report_map,accepted_public_record,Accepted public record,1980,QLD,https://www.yowiehunters.com.au/media-clips/1705-1980-s-macleay-argus-yowie-report,https://www.yowiehunters.com.au/media-clips/1705-1980-s-macleay-argus-yowie-report,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4616,4616,accepted_record_card,"AYR report index: Wee Jasper & Uki, New South Wales 1980",Australian Yowie Research state report indexes,Australian Yowie Research state report indexes,public_web_yowie_state_report_index,accepted_public_record,Accepted public record,1980,NSW,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,https://www.yowiehunters.com.au/new-south-wales/1466-wee-jasper-new-south-wales-1980,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_4624,4624,accepted_record_card,"AYR report index: Kinglake West & Eden Park, Victoria late 1980's",Australian Yowie Research state report indexes,Australian Yowie Research state report indexes,public_web_yowie_state_report_index,accepted_public_record,Accepted public record,1980,VIC,https://www.yowiehunters.com.au/victoria/2284-kinglake-west-eden-park-victoria-late-1980s,https://www.yowiehunters.com.au/victoria/2284-kinglake-west-eden-park-victoria-late-1980s,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_4625,4625,accepted_record_card,"AYR report index: Mount Buller, Victoria 1980's",Australian Yowie Research state report indexes,Australian Yowie Research state report indexes,public_web_yowie_state_report_index,accepted_public_record,Accepted public record,1980,VIC,https://www.yowiehunters.com.au/victoria/2275-mount-buller-victoria-1980s,https://www.yowiehunters.com.au/victoria/2275-mount-buller-victoria-1980s,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_158,158,accepted_record_card,"Cunninghams Gap, Queensland 1981",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,QLD,https://www.yowiehunters.com.au/queensland/2055-cuninghams-gap-queensland-1981,https://www.yowiehunters.com.au/queensland/2055-cuninghams-gap-queensland-1981,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_376,376,accepted_record_card,"Cooma, New South Wales 1981",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,NSW,https://www.yowiehunters.com.au/new-south-wales/1990-cooma-new-south-wales-1981,https://www.yowiehunters.com.au/new-south-wales/1990-cooma-new-south-wales-1981,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_404,404,accepted_record_card,"Dunoon, New South Wales 1981",Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,NSW,https://www.yowiehunters.com.au/new-south-wales/1380-dunoon-new-south-wales-1981,https://www.yowiehunters.com.au/new-south-wales/1380-dunoon-new-south-wales-1981,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_916,916,accepted_record_card,1981 - Canberra Times Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,ACT,https://www.yowiehunters.com.au/media-clips/1904-1981-canberra-times-yowie-article,https://www.yowiehunters.com.au/media-clips/1904-1981-canberra-times-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_917,917,accepted_record_card,1981 - Lismore Northern Star Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,NSW,https://www.yowiehunters.com.au/media-clips/1756-1981-lismore-northern-star-yowie-article,https://www.yowiehunters.com.au/media-clips/1756-1981-lismore-northern-star-yowie-article,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_918,918,accepted_record_card,1981 - Lismore Northern Star Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,NSW,https://www.yowiehunters.com.au/media-clips/2147-1981-lismore-northern-star-yowie-article-2,https://www.yowiehunters.com.au/media-clips/2147-1981-lismore-northern-star-yowie-article-2,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_919,919,accepted_record_card,1981 - Lismore Northern Star Yowie Article,Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,NSW,https://www.yowiehunters.com.au/media-clips/2148-1981-lismore-northern-star-yowie-article-3,https://www.yowiehunters.com.au/media-clips/2148-1981-lismore-northern-star-yowie-article-3,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1062,1062,accepted_record_card,1981 - Old Torrington (Book),Australian Yowie Research,Australian Yowie Research,modern_web,accepted_public_record,Accepted public record,1981,Australia (Australia): medium,https://www.yowiehunters.com.au/historical-articles/1913-1981-old-torrington-book,https://www.yowiehunters.com.au/historical-articles/1913-1981-old-torrington-book,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
