candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Internet Archive,repository_full_text,B,spirit in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:spirit:d523eecc07866413,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"m four or five years of age up to first signs of puberty). mi-ri mi-ri = netted fore-head band. mi-ri-wi2-ni = mountain, rock, small stone, m6-d-ri == poisonous white powder for producing sickness or death. (Rather an Upper Georgina word.) mo-ki == small fly in general. mok-wd-ri = specially- shaped pigeon- net. m6l-\6-r6 = mountain-top. mo-ma = ‘ghost’ or “spirit’’ o departed. mo-n& = upper-part front-of-chest. moéng-ka = thunder. moo-che- = to sleep. mool-k& = tree-trunk, -butt. moo-na-miil-yd-ri — opossum - string apron belt. moo-na-tim-pi-él-l%4 —= sp. of small red tit. moon-di = -self. moon-d6 = a circumcised penis.."
accepted,Internet Archive,repository_full_text,B,spirit in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:spirit:023662e826a8a146,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"(sect. 263), the pebble, flint, bone, &e., that Aanmare put there, with the result that the individual recovers and becomes a doctor himself. ‘The bone so removed, the kanmare-bone, is a rather long one, and coloured dark: as usual, it is said to be sharpened at one extremity, and covered with cementing substance at the other. Mo-ma, the ghost, or shade, or spirit of someone departed can also initiate an individual into the mysteries of the craft. It is he that haunts the graves of the dead: the Mitakoodi call him Lim-bi-ja-koo-lun. Another method of initiating the doctor or munguni-maro is to put into the novice, by means to be."
accepted,Internet Archive,repository_full_text,B,ghost in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:ghost:d36f3006943de85d,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"firmly persuaded that other blacks, both of their own and other tribes, can make thunder and lightning: when pressed for the objects and aims of such occurrences, I was assured that they were to drive out the white settlers. In this connection itis interesting to note that the Kalkadoon speak of any European as ywn-yi, a word synonymous ‘with “ bogie”’-man, ghost, &c., while the Mitakoodi speak of him as pa-ra-go, a corpse (sect. 291) ; considering how the aboriginals in these parts have up to recent times been treated, these terms are not to be wondered at. — Avrnor’s Norn.—The following chapter is not suitable for perusal by the."
accepted,Internet Archive,repository_full_text,B,ghost in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:ghost:596e324795921197,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"47; of Upper Flinders District, 48; of Upper Georgina District, 49; of Leichhardt- Selwyn District, 46; of North-West-Central Queensland, 50. Georgina District, Upper : Aboriginals and Geo- graphical Limits u 49; Burial in, 292; Trade-routes of, eas vi River, 2, 198, 133, 136-7, 147, 1 54, 182, 184, 190-1, 207, 213, 216, 230-2, 241-2, 247, 253-4, 257, 3209. Ghost, 260, 289, 298; S.L., 104. Gidyea (Acacia homalophylla, A, Cunn.), 147, 149, 214-5, 240, 242, 245, 247, 250-1, 253, 255-6, 288. gim-k Blood. See kim-ba. gim-ba-ld-woon-di-& : Blood-smearing, 283. Gin (the guttural pronounced soft): any Aboriginal Woman, Gin Buster. See."
accepted,Internet Archive,repository_full_text,B,ghost in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:ghost:9052d41fe3a47a06,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"n Side of the Leichhardt River, 47, 58, 61,.62 Table I., 63-4. mo-%: Chatsworth, 226. md-d-r1: Death-powder, Mob, Lot, Big: Idea of 56; S.L., » 43. m5-ki-pi-ting-6 : Bogie-man, ¢ m5-kd-mir-do : Wild-rice, 86, modk-wd-rl: Pigeon-net, 137. mol-15-r5 Mountain-top, D4, e Mollusc, Fresh-water: As Food, 120; 8.L., 81-2. mo-long-% : Corrobboree, 1 191, 199. mo-mi: Ghost, &c., 104, 260, 289. mon-d-ro: Phallocrypt, 184. Monkira, 230, 2¢ 6. Month, 8.L., 97-8 100: loo moo- -loo: Y ellow- ochre, Moon; Ph.T., 54; Folk -lore, As Measure of ‘Tim« moo-ni: Fishing-net, 1% Moonah Creek, 46. moo-ni-mil-yda-ri; Opossum-string Necklace, 180, 183, 193.."
accepted,Internet Archive,repository_full_text,B,witch in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:witch:b9fe75a50cc3259b,public_text_item,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,witch,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ke veritably a temporary pandemonium of the scene. At Glenormiston, the women coming up to join a fray give a sort of war-whoop: they will jump up in the air, and as their feet, a little apart, touch the ground, they knock up the dust and sand with the fighting-pole, &c., held between their legs, very like one’s early reminiscences in the picture-books of a witch riding a broom-stick. Before fighting commences, the combatants usually strip off even that little which they ordinarily wear. Asa rule they are very proud of these wounds received in fight, but they apparently only very rarely take steps to elevate them above the level."
accepted,Internet Archive,repository_full_text,B,supernatural in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:supernatural:cb8cadab38302e5e,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,supernatural,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ing it up. ka-la-ri = a woman’s mother-in-law, a woman’s daughter-in-law. ka-la-wd-ri = paddymelon. ké-16 = native-flax plant. ka-lér-i = message-stick. ka-l0-rdéing-6-rd = a larger kind of edible grub found in trees. kA-dow-A-ri = ti-tree. kd-l6-wa-ri = a baby just born. ké-na = adult man in general. kA-nd-ri = young womanat full puberty. kdn-ina-ré = huge supernatural water- snake. kén-yi-ni = a man’s son’s-daughter, a man’s mother’s-mother kié-pa-ra = smaller kind of edible grub and caterpillar. ka-ri-ba-di = coolibar-tree. ka-ri-mitil-le- = to tie round (head, arm, stomach, etc.) kd-ri-pa-ri = coolibar seed, THE SPOKEN."
accepted,Internet Archive,repository_full_text,B,supernatural in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:supernatural:fee13a60d019e3a7,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,supernatural,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"moor-ro = large variety of throwing- stick toy. moo-too-roo = vertical ‘ flash” cuts on the shoulders. m6-rool-k& = mosquito (cf. moki). mor-ro = nulla-nulla. moy-6r- jo = old-woman. miil-jé-ri = flank, side, of the body. how many? how f those near, in the mitl-k& == north-west. miil-ki. miil-k& = painted, decorated. miil-ki-ri —= a benevolent, omnipresent, supernatural being. Anything in- comprehensible. mil-l& = thigh. mil-lé = cold. miil-le- = reflexive suffix added to the root-stem of certain verbs. mil-li-miir-r6 = pelican. mitl-l6 —= sign of negation, no, not. miti-ti-ri == roll of emu feathers worn over portion of body."
accepted,Internet Archive,repository_full_text,B,supernatural in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:supernatural:8c4d5bd4b9180775,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,supernatural,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ave camp for three or four days, and subsist only on bushes, &¢.—that is, practically starve himself: he gets more or less “ cranky” and Wher when in that condition sees Mul-ka-ri, who is pleased to make him a doctor by eat! inserting certain small flints, bones, or gee-gaws in his “ inside” (sect. 261). This ing is the most ordinary method. JJulkari is the supernatural power who makes everything which the Boulia District aboriginals cannot otherwise account for : he is a good, beneficent person and never kills anyone. Other doctors obtain their powers through the instrumentality of Kan-ma-re, a huge supernatural water-snake with."
accepted,Internet Archive,repository_full_text,B,supernatural in Ethnological studies among the north-west-central Queensland aborigines,Ethnological studies among the north-west-central Queensland aborigines; Walter E. Roth,1897 public-domain Queensland ethnological study exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:supernatural:e58515ab1118b1b8,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Queensland ethnological study; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,supernatural,"North-west-central Queensland, QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"flints, bones, or gee-gaws in his “ inside” (sect. 261). This ing is the most ordinary method. JJulkari is the supernatural power who makes everything which the Boulia District aboriginals cannot otherwise account for : he is a good, beneficent person and never kills anyone. Other doctors obtain their powers through the instrumentality of Kan-ma-re, a huge supernatural water-snake with a mane-.ike head of hair. He it is who drowns people (and in this connection it is interesting to note the neighbouring Kalkadoon word kan-da-jin, to swim); the same reptile is spoken of as tul-lo-wn among the Mitakoodi (cf. the Kalkadoon name for."
