candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Project Gutenberg,public_domain_ebook,A,ghost in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:ghost:7bf93be6577ac9be,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"at last, and we had the cattle at our own price, blast ’em. All day they was very sulky and slinged along, and wouldn’t feed. Well, we was sulky too, for we’d no time to stop and cook a bite, it was so thick.’ ‘What started ’em so?’ inquired the landlord; ‘they’d had a deal of camping before they came so far.’ ‘God knows!—a kangaroo or a bear, or they saw a ghost or a blackfellow—something we couldn’t see; and once they were fairly up, the devil himself wouldn’t get them to settle again. Now I knew a first-rate camp two or three miles from the bottom of this here hill, almost as good as a yard, but with a bit of feed and water in,."
lead_only,Project Gutenberg,public_domain_ebook,A,spirits in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirits:b39f27ae4c2b329f,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",humanoid_adjacent_context,spirits,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,context,"w voyaging, was as prosaic as Middlesex or Kent. These people either did not know anything about their own country or their own people, or, with the absurd indifferentism of Englishmen, did not care. He was partly reassured by one of the more youthful passengers, who had not been very long away from his Australian birthland. He considerately raised Ernest’s spirits, and his estimate of Australia as a ‘wonderland,’ by certain historiettes and tales of adventure by flood and field. But when he introduced Indians, habitual scalping, and a serpent fifty feet long, Mr. Neuchamp’s course of reading enabled him to detect the unprincipled."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirit:984c9bb4ea18c28d,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"xuries in the other hemisphere. ‘This is pleasant,’ said the merchant, after a long silence of words, with something between a sigh and a shake; ‘but there are such things as breakfast and business for to-morrow. We must end the concert. Make for that small table in the corner.’ Upon the piece of furniture referred to there stood a silver-encrusted inviting spirit-stand, with a bottle of iced Marco-brünner. ‘You must allow me to thank you for your songs, Miss Frankston,’ said Ernest; ‘whether the surroundings completed the witchery I cannot tell, but I have rarely enjoyed music so much.’ ‘I am glad you like my singing,’ said she."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirit:80c62f15e6ba4aa8,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"her hard upon Jem, my brother that is, sir, for he might have bettered himself in many ways.’ ‘How do you think he might?’ ‘Why, ever so many times he’s had offers of employment, but he won’t leave the old people; and then, he might go into the bush.’ ‘The bush! and is every one who goes into the bush certain to do well?’ ‘Oh no, sir; but every young man of spirit in the colony likes to have a turn, and run his chance there some time or other. Excuse me, sir, but you haven’t been very long out, have you?’ ‘How the deuce does she know that?’ inquired Mr. Neuchamp of himself. ‘Is there anything written on this brow, and so on?."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirit:d986adef0492c9c1,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"stral interior, fated to be the pasture ground of millions of sheep and beeves and horses, the home of millions of Anglo-Saxons. A portion of this they saw when they sighted the first tract of richly grassed park-like forest, the first rippling river, the first prairie-like meadow. The yet unfolded treasures of the boundless waste were doubtless seen in the spirit by the poet soul, the statesmanlike intellect, the patriotic heart of William Charles Wentworth. Thus far the guide-book narrative, which perhaps Mr. Neuchamp partially recalled and revolved as he betook himself to the last of the older country towns of the land, which."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirit:31366c032f385f17,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"he form of a question, he felt much inclined to defy and refuse his uncomfortable boon companion. But having evaded the implied obligation to drink so far he thought it expedient to comply, partly from the novelty of the experience, partly from his dislike to a possible quarrel. ‘Ha!’ said the strange old man, as he half filled his tumbler with the powerful spirit, and stirred the heavy red glowing logs in the stone fireplace till they shot up a shower of sparks, and threw out a fierce heat like the mouth of a furnace; ‘fine thing is a fire! that put me in mind of it. Fill up, curse ye! Joe, ye old, half-baked Jimmy. It was over."
accepted,Project Gutenberg,public_domain_ebook,A,spirits in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirits:215d6fbfe08631be,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,spirits,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"ger, after observing that the brisk air gave one a most surprising appetite, made so respectable a meal that he would almost have fancied that tea and tobacco had alone composed that repast which he had just finished. The mid-day halt over, the newly-made acquaintances took the road with great cheerfulness, and, on Ernest’s part, a considerable accession of spirits. ‘Here,’ thought he, ‘is one of those happy contretemps that so rarely occur—out of books—in an old country. There, if you did meet a man, under these circumstances, you would be afraid to speak to him until you had actually gauged his social position and standing.."
accepted,Project Gutenberg,public_domain_ebook,A,spirits in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirits:44c339d31690d24e,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,spirits,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"t stone, rut, or inequality of any kind. The day had become insensibly warmer, but the air was wonderfully clear, pure, and dry. Mr. Neuchamp felt sensibly exhilarated by the atmospheric tone. ‘What a grand climate,’ he thought, as Mr. Smith had subsided into rather an abstracted silence. ‘Here we have a combination of sufficient warmth for comfort and high spirits, with that bracing cold of night and early morning necessary to ensure appetite and energy. And there are months upon months of this weather. Once bring a man or woman here, with a sound and unworn constitution, and they might live for ever. No wonder the general."
rejected,Project Gutenberg,public_domain_ebook,A,spirits in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:spirits:70b60384f0e249ef,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",insufficient_person_form_evidence,spirits,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,rejected,"began to enjoy his life very thoroughly, and to question whether he should be so much happier after he had become a proprietor and carried out his plans of regeneration. The spring had set in, and nothing could be more lovely than the fresh warm air, the gloriously fresh mornings, the cool calm nights. ‘How happily the days of Thalaba went by!’ His health, spirits, and appetite were faultless. It was a time of hope and expectation for the great event of the year. The shearing was coming on, and insensibly the increase of station hands. The putting into order of the disused shearers’ huts, wash-pens, machinery, and woolshed, spoke."
accepted,Project Gutenberg,public_domain_ebook,A,devil in A Colonial Reformer Volume 1,"A Colonial Reformer, Volume 1; Rolf Boldrewood",public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/54067.txt.utf-8,https://www.gutenberg.org/ebooks/54067.txt.utf-8,sprint-project-gutenberg-bol:gutenberg-54067-boldrewood-c:devil:bbfc03a049be9dac,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian colonial fiction by Rolf Boldrewood; accepted rows are constrained to supernatural, apparition, ghost, or anomalous person-form passages.",explicit_supernatural_or_anomalous_person_form_agent,devil,Australia,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"commercial mentor; ‘just like him; for two pins he’d have warned you not to believe a word he said. Fine fellow, Evelyn! And what did Mr. Selmore say?’ ‘He only smiled, took off his own hat—an ordinary “Lincoln and Bennett”—stroked it, and put it on his head again.’ ‘Capital, capital! O lord! that was Selmore all over. You can’t easily match him. He has the devil’s own readiness. Deuced clever fellow he always was! It’s a pity, too, really it is. If he were not so desperately cornered, I believe he’s a kind-hearted fellow in the main. But when he has bills to meet he’d take in his own father.’ ‘Thou shalt want ere I want,’ as that."
