candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Adelaide Arcade,institutional_history_page,B,ghost in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:ghost:d76fec1203d50e7e,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,B,public_institutional_history_reviewed,low,accepted,,"The uniqueness of the Adelaide Arcade doesn’t reside solely with the retailers. Did you know the Arcade has its own Coat of Arms, visible beneath the domes? Or that the fountain at the Rundle Mall entrance moved homes many times before finally coming to rest in its current location? The Balconette at the Grenfell Street end was designed as an orchestral gallery where bands played, and grand balls were held in Gay’s Arcade. The Arcade also saw the unfortunate and gruesome death of the resident caretaker in 1887… rumour has it his ghost still walks the promenade at night."
rejected,Adelaide Arcade,institutional_history_page,B,haunted in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:haunted:9811d7d4960a3258,public_text_item,public_access_text_available,descriptive_belief_record,context_only,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,insufficient_person_form_evidence,haunted,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_institutional_history_reviewed,low,not_accepted,rejected,"What does the Adelaide Arcade Grand Polka sound like? What do 100-year-old toys look like? Is the Adelaide Arcade haunted? Discover the answers to all these questions and more on the amazing Adelaide Arcade Children’s History Trail. Developed for the Children’s University, your free Children’s History Tour brochure is waiting for you at the museum right now!"
accepted,Adelaide Arcade,institutional_history_page,B,ghost in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:ghost:e91996ed26588e30,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,B,public_institutional_history_reviewed,low,accepted,,"Adelaide’s Haunted Horizons has exclusive access to the Adelaide Arcade after dark… Join them to learn about Adelaide Arcade’s darker past, discover who our resident ghost is, and why he’s here."
accepted,Adelaide Arcade,institutional_history_page,B,ghost in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:ghost:668ccda095f541f4,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,B,public_institutional_history_reviewed,low,accepted,,"in at the Rundle Mall entrance moved homes many times before finally coming to rest in its current location? The Balconette at the Grenfell Street end was designed as an orchestral gallery where bands played, and grand balls were held in Gay’s Arcade. The Arcade also saw the unfortunate and gruesome death of the resident caretaker in 1887… rumour has it his ghost still walks the promenade at night. The Arcade has seen many changes through the years, from the addition of central trading booths in the thirties, the introduction of the balcony level in the sixties, and a major fire in the eighties. Over the years, however, the Arcade."
accepted,Adelaide Arcade,institutional_history_page,B,ghost in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:ghost:ccd5032511034b22,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,explicit_supernatural_or_anomalous_person_form_agent,ghost,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,B,public_institutional_history_reviewed,low,accepted,,"for the Children’s University, your free Children’s History Tour brochure is waiting for you at the museum right now! Guided Tours A number of independent guided walking tours that include the Adelaide Arcade on their travels are available. As these tours change over time, we recommend searching for tours that suit your personal interests and availability. Ghost Tours Adelaide’s Haunted Horizons has exclusive access to the Adelaide Arcade after dark… Join them to learn about Adelaide Arcade’s darker past, discover who our resident ghost is, and why he’s here. Subscribe to our email newsletter to receive the latest news and updates."
accepted,Adelaide Arcade,institutional_history_page,B,haunted in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:haunted:e34356bfcf87d02b,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,explicit_supernatural_or_anomalous_person_form_agent,haunted,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,B,public_institutional_history_reviewed,low,accepted,,"hat include the Adelaide Arcade on their travels are available. As these tours change over time, we recommend searching for tours that suit your personal interests and availability. Ghost Tours Adelaide’s Haunted Horizons has exclusive access to the Adelaide Arcade after dark… Join them to learn about Adelaide Arcade’s darker past, discover who our resident ghost is, and why he’s here. Subscribe to our email newsletter to receive the latest news and updates ""*"" indicates required fields Name* Email* Δ Connect. Unearth. Engage. Be a part of the iconic Adelaide Arcade community. Subscribe here to receive the latest news via email."
rejected,Adelaide Arcade,institutional_history_page,B,haunted in Adelaide Arcade history,Adelaide Arcade history; Adelaide Arcade,undated public institutional history page; accessed 2026-06-22,2026-06-22,https://adelaidearcade.com.au/history/,https://adelaidearcade.com.au/history/,sprint-adelaide-arcade-histo:adelaide-arcade-history-ghos:haunted:8e45dac80446b6fa,public_text_item,public_access_text_available,descriptive_belief_record,context_only,Public Adelaide Arcade institutional history page noting the resident caretaker ghost tradition.,insufficient_person_form_evidence,haunted,"Adelaide Arcade, Adelaide, SA",legend_associated_place,-34.9225,138.604,exact_site,"OpenStreetMap/official address cross-check for Adelaide Arcade, Rundle Mall/Grenfell Street, Adelaide",verified_gazetteer_point,Source explicitly names Adelaide Arcade and its resident ghost; representative coordinate is the arcade site.,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_institutional_history_reviewed,low,not_accepted,rejected,"clippings, vintage clothing displays, and a piano accordion that plays the official Adelaide Arcade Polka are all available to explore and discover. The Adelaide Arcade museum is open 7 days a week during shopping hours. Children’s History Trail What does the Adelaide Arcade Grand Polka sound like? What do 100-year-old toys look like? Is the Adelaide Arcade haunted? Discover the answers to all these questions and more on the amazing Adelaide Arcade Children’s History Trail. Developed for the Children’s University, your free Children’s History Tour brochure is waiting for you at the museum right now! Guided Tours A number of."
