candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Australian Broadcasting Corporation,institutional_media_page,A,National Film and Sound Archive one of Australia's 'most haunted buildings',ABC; ABC,2016-04-01,2026-06-22,https://www.abc.net.au/news/2016-04-01/archives-haunted-reputation-born-from-history-of-death/7291506,https://www.abc.net.au/news/2016-04-01/archives-haunted-reputation-born-from-history-of-death/7291506,abc:7291506:national-film-and-sound,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"National Film and Sound Archive, ACT",apparition_location,-35.2828643,149.1209536,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `National Film and Sound Archive` in a ghost/supernatural context; gazetteer result state-checked as National Film and Sound Archive of Australia (NFSA), Liversidge Street, Acton, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"National Film and Sound Archive one of Australia's 'most haunted buildings' With Canberra's Heritage Festival kicking off this weekend, we take a look at one of the country's most haunted buildings — the National Film and Sound Archive. nfsa national film and sound archive tim the yowie man cris kennedy institute of anatomy canberra"
accepted,Australian Broadcasting Corporation,institutional_media_page,A,National Film and Sound Archive one of Australia's 'most haunted buildings',ABC; ABC,2016-04-01,2026-06-22,https://www.abc.net.au/news/2016-04-01/archives-haunted-reputation-born-from-history-of-death/7291506,https://www.abc.net.au/news/2016-04-01/archives-haunted-reputation-born-from-history-of-death/7291506,abc:7291506:canberra,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"Canberra, ACT",apparition_location,-35.2975906,149.1012676,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Canberra` in a ghost/supernatural context; gazetteer result state-checked as Canberra, District of Canberra Central, Australian Capital Territory, 2600, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"National Film and Sound Archive one of Australia's 'most haunted buildings' With Canberra's Heritage Festival kicking off this weekend, we take a look at one of the country's most haunted buildings — the National Film and Sound Archive. nfsa national film and sound archive tim the yowie man cris kennedy institute of anatomy canberra"
accepted,Australian Broadcasting Corporation,institutional_media_page,A,I spent Halloween in one of Australia's 'most haunted buildings',ABC; ABC,2017-10-31,2026-06-22,https://www.abc.net.au/news/2017-10-31/halloween-nfsa-ghosts-canberra-haunting/9104148,https://www.abc.net.au/news/2017-10-31/halloween-nfsa-ghosts-canberra-haunting/9104148,abc:9104148:national-film-and-sound,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"National Film and Sound Archive, ACT",apparition_location,-35.2828643,149.1209536,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `National Film and Sound Archive` in a ghost/supernatural context; gazetteer result state-checked as National Film and Sound Archive of Australia (NFSA), Liversidge Street, Acton, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"I spent Halloween in one of Australia's 'most haunted buildings' I visited the sub-basement of what is now the National Film and Sound Archive: A cramped, claustrophobic space known as the Blood Room. halloween 2017 haunted ghost film sound archive canberra"
accepted,Australian Broadcasting Corporation,institutional_media_page,A,I spent Halloween in one of Australia's 'most haunted buildings',ABC; ABC,2017-10-31,2026-06-22,https://www.abc.net.au/news/2017-10-31/halloween-nfsa-ghosts-canberra-haunting/9104148,https://www.abc.net.au/news/2017-10-31/halloween-nfsa-ghosts-canberra-haunting/9104148,abc:9104148:canberra,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"Canberra, ACT",apparition_location,-35.2975906,149.1012676,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Canberra` in a ghost/supernatural context; gazetteer result state-checked as Canberra, District of Canberra Central, Australian Capital Territory, 2600, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"I spent Halloween in one of Australia's 'most haunted buildings' I visited the sub-basement of what is now the National Film and Sound Archive: A cramped, claustrophobic space known as the Blood Room. halloween 2017 haunted ghost film sound archive canberra"
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:port-arthur-historic-sit,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"Port Arthur Historic Site, TAS",apparition_location,-43.1531346,147.8694003,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Port Arthur` in a ghost/supernatural context; gazetteer result state-checked as Port Arthur Historic Site, Port Arthur, Tasmania, 7182, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:national-film-and-sound,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"National Film and Sound Archive, ACT",apparition_location,-35.2828643,149.1209536,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `National Film and Sound Archive` in a ghost/supernatural context; gazetteer result state-checked as National Film and Sound Archive of Australia (NFSA), Liversidge Street, Acton, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Australia's Most Haunted,ABC; The Ark,2006-11-12,2026-06-22,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,https://www.abc.net.au/listen/programs/ark/australias-most-haunted/3360028,abc:3360028:canberra,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,most_haunted,"Canberra, ACT",apparition_location,-35.2975906,149.1012676,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Canberra` in a ghost/supernatural context; gazetteer result state-checked as Canberra, District of Canberra Central, Australian Capital Territory, 2600, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Ghost hunters haunt old mental asylum,ABC; ABC,2011-02-22,2026-06-22,https://www.abc.net.au/news/2011-02-22/ghost-hunters-haunt-old-mental-asylum/1952878,https://www.abc.net.au/news/2011-02-22/ghost-hunters-haunt-old-mental-asylum/1952878,abc:1952878:willow-court,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Willow Court, TAS",apparition_location,-42.7854275,147.0636218,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Willow Court` in a ghost/supernatural context; gazetteer result state-checked as Willow Court Historic Site, The Avenue, New Norfolk, Tasmania, 7140, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,Ghost hunters haunt old mental asylum Do you believe in ghosts or are you a sceptic? willow court ghost paranormal skeptic former mental asylum australian paranormal investigation unit derwent valley council
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Ghost tales and grisly histories give 'haunted' buildings their scary appeal. Here's how,ABC; ABC,2020-02-20,2026-06-22,https://www.abc.net.au/news/2020-02-20/ghost-tales-help-give-haunted-buildings-their-scary-appeal/11985080,https://www.abc.net.au/news/2020-02-20/ghost-tales-help-give-haunted-buildings-their-scary-appeal/11985080,abc:11985080:aradale-asylum,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Aradale Asylum, VIC",apparition_location,-37.2775765,142.9581683,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Aradale Asylum` in a ghost/supernatural context; gazetteer result state-checked as Aradale Asylum, Grano Street, Ararat, Victoria, 3377, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Ghost tales and grisly histories give 'haunted' buildings their scary appeal. Here's how Ever wondered why you feel creeped out in a haunted house, abandoned jail, or disused psychiatric institution? One sceptic has heard enough ghost stories to know to treat them with respect. haunted fear psychology aradale asylum asylums parramatta gaol gaols haunt ghost"
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Dark tourism on the rise in regional Australia,ABC; The World Today,2025-01-07,2026-06-22,https://www.abc.net.au/listen/programs/worldtoday/dark-tourism-on-the-rise-in-regional-australia-/104791892,https://www.abc.net.au/listen/programs/worldtoday/dark-tourism-on-the-rise-in-regional-australia-/104791892,abc:104791892:port-arthur-historic-sit,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Exact ABC public media items naming ACT, VIC, or TAS haunted institutional sites.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Port Arthur Historic Site, TAS",apparition_location,-43.1531346,147.8694003,exact_site,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Port Arthur Historic Site` in a ghost/supernatural context; gazetteer result state-checked as Port Arthur Historic Site, Port Arthur, Tasmania, 7182, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"Dark tourism on the rise in regional Australia New research from the University of New England has pointed to a rise in 'dark tourism' in regional and rural Australia, with some towns choosing to bank on notoriety to attract thrill-seeking tourists. New research from the University of New England has pointed to a rise in 'dark tourism' in regional and rural Australia, with some towns choosing to bank on notoriety to attract thrill-seeking tourists. One ghost tour operator in the historic Victorian town of Beechworth says the growing popularity of this unique area of tourism has seen his workforce more than double in less than ten years. Nick Grimm: Australia's beaches, cities and rugged outback have long been favourites with tourists, but."
