candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Digging In: Why powering a green future means more mines,ABC; ABC,2022-05-09,2026-06-23,https://www.abc.net.au/news/2022-05-09/digging-in:-why-powering-a-green-future-means-more/13873540,https://www.abc.net.au/news/2022-05-09/digging-in:-why-powering-a-green-future-means-more/13873540,abc:13873540:darwin,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Targeted post-launch ABC public media searches for modern Northern Territory ghost, yowie, apparition, and haunted-site narratives tied to named places.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Darwin, NT",apparition_location,-12.4604400,130.8410469,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Darwin` in a ghost/supernatural context; gazetteer result state-checked as Darwin, Northern Territory, 0800, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"l for it. People come they want to see the cows they want to taste the cheese and they want to see a little community doing well, even out of mining, I think. ANGUS GRIGG, REPORTER: The nearby town of Grassy was hit hard by the mine’s closure in the 1990s. Back in the day the Grassy Club was a favorite of thirsty miners. Now, even on a Friday afternoon, it’s hardly packed. JULIE ARNOLD, KING ISLAND MAYOR:So the people went, the infrastructure went, and then the housing gradually fell apart as well. So, it became a ghost town. ANGUS GRIGG, REPORTER:Julie Arnold is the Mayor of King Island and like many locals is eager to see the mine get started. JULIE ARNOLD, KING ISLAND MAYOR: We really think that we're probably on the cusp of a bit of a boom. So,."
accepted,Australian Broadcasting Corporation,institutional_media_page,A,Qld election race tightens,ABC; PM,2024-10-25,2026-06-23,https://www.abc.net.au/listen/programs/pm/qld-election-race-tightens/104403210,https://www.abc.net.au/listen/programs/pm/qld-election-race-tightens/104403210,abc:104403210:darwin,public_media_page,public_access_short_excerpt_only,apparition_account,place_first_public_media_record,"Targeted post-launch ABC public media searches for modern Northern Territory ghost, yowie, apparition, and haunted-site narratives tied to named places.",explicit_supernatural_or_anomalous_person_form_agent,ghost,"Darwin, NT",apparition_location,-12.4604400,130.8410469,town,nominatim_openstreetmap_state_checked_abc_place_2026-06-22,verified_gazetteer_point,"ABC text names `Darwin` in a ghost/supernatural context; gazetteer result state-checked as Darwin, Northern Territory, 0800, Australia.",abc_canonical_url_external_id_and_excerpt_hash_checked,B,public_media_context_reviewed,low,accepted,,"election campaigns he's seen, this one is the most unusual. That's because while Labor probably won't win, it's edging closer. Prof Paul Williams: It's had three terms. We're struggling to look at a fourth. Queensland's in the grip of not only cost of living, which is affecting all Australians, but also youth crime, hospital ramping, what people think is a shambolic rollout of Olympic infrastructure, social housing and a range of other issues. You'd think that the government and the Premier would have given up the ghost. So the most remarkable thing is that a government that looked done and dusted could actually turn it around, not to the point of winning, but certainly to scare the LNP. Rachel Mealey: Associate Professor Paul Williams ending that."
