record_id,title,source_name,source_type,url,external_id,narrative_type,source_label,evidence_summary,review_reason
1156,Myths of the dreaming : interpreting Aboriginal legends,Internet Archive,internet_archive_metadata,https://archive.org/details/mythsofdreamingi0000cowa,internet_archive:mythsofdreamingi0000cowa,spirit_person_narrative,Wandjina,"The public Internet Archive item metadata/title contains the source label `Wandjina` and an Australian relation `Kimberley`. Myths of the dreaming : interpreting Aboriginal legends ['187 pages, 8 unnumbered pages of plates : 23 cm', 'For centuries, the spiritual life of the Australian Aborigines was concealed behind a veil of misunderstanding and prejudice. In this work, Cowan recounts some of the major myths and an...",possible_non_humanoid_origin_story_marked_first_class
1157,Aboriginal art of Australia : exploring cultural traditions,Internet Archive,internet_archive_metadata,https://archive.org/details/aboriginalartofa00finl,internet_archive:aboriginalartofa00finl,spirit_person_narrative,Wandjina,"The public Internet Archive item metadata/title contains the source label `Wandjina` and an Australian relation `Arnhem Land`. Aboriginal art of Australia : exploring cultural traditions ['Includes bibliographical references (p. 54) and index', 'Introduction to Aboriginal art: Dreaming -- Bark paintings of Arnhem Land: Mimi myth -- Stars -- Animals in painting -- Tracks and footprints -- Kimberley region: Wandjina -...",possible_non_humanoid_origin_story_marked_first_class
1181,THE DIANELLA BERRY,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks06/0607141h.html,pga:0607141h:the-dianella-berry,spirit_person_narrative,unnamed_spirit_person,Public-domain full-text section titled 'THE DIANELLA BERRY' in Australian Legends presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: We have given the rush with the pretty blue berries its name after the Goddess of the Woods--Diana--the hunter's deity. And it is strange but true that the aborigines had an idea much the same. They said that the plant at one time in the alcheringa was the hair of a certain woma,possible_non_humanoid_origin_story_marked_first_class
1184,A STAR LEGEND,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks06/0607141h.html,pga:0607141h:a-star-legend,spirit_person_narrative,Great Spirit,"Public-domain full-text section titled 'A STAR LEGEND' in Australian Legends presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: The group of stars known to us as the Pleiades gave food for much thought to the aborigines. There are several legends surrounding these heavenly bodies. One is that the Kamilaroys of the North Coast were at enmity with those of the mountains, and a messenger had been sent from group",possible_non_humanoid_origin_story_marked_first_class
1188,Bahloo the Moon and the Daens,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks/e00021.html,pga:e00021:bahloo-the-moon-and-the-daens,spirit_person_narrative,Bahloo,"Public-domain full-text section titled 'Bahloo the Moon and the Daens' in Australian Legendary Tales presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: BAHLOO the moon looked down at the earth one night, when his light was shining quite brightly, to see if any one was moving. When the earth people were all asleep was the time he chose for playing with his three dogs. He called them dogs, but the earth people ",possible_non_humanoid_origin_story_marked_first_class
1192,"Mooregoo the Mopoke, and Bahloo the Moon",Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks/e00021.html,pga:e00021:mooregoo-the-mopoke-and-bahloo-the-moon,spirit_person_narrative,Bahloo,"Public-domain full-text section titled 'Mooregoo the Mopoke, and Bahloo the Moon' in Australian Legendary Tales presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: MOOREGOO the Mopoke had been camped away by himself for a long time. While alone he had made a great number of boomerangs, nullah-nullahs, spears, neilahmans, and opossum rugs. Well had he carved the weapons with the teeth of opossums, and brightly ",possible_non_humanoid_origin_story_marked_first_class
1200,Wirreenun the Rainmaker,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks/e00021.html,pga:e00021:wirreenun-the-rainmaker,spirit_person_narrative,Wirreenun,"Public-domain full-text section titled 'Wirreenun the Rainmaker' in Australian Legendary Tales presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: THE country was stricken with a drought. The rivers were all dry except the deepest holes in them. The grass was dead, and even the trees were dying. The bark dardurr of the blacks were all fallen to the ground and lay there rotting, so long was it since they had be",possible_non_humanoid_origin_story_marked_first_class
1201,Beereeun the Mirage Maker,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks19/1900611h.html,pga:1900611h:beereeun-the-mirage-maker,spirit_person_narrative,Beereeun,"Public-domain full-text section titled 'Beereeun the Mirage Maker' in More Australian Legendary Tales presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: Beereeun the lizard wanted to marry Bullai Bullai the green parrot sisters. But they did not want to marry him. They liked Weedah the mocking-bird better. Their mother said they must marry Beereeun, for she had pledged them to him at their births, and Beereeu",possible_non_humanoid_origin_story_marked_first_class
1206,Wurrunnah’s Trip to the Sea,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks19/1900611h.html,pga:1900611h:wurrunnahs-trip-to-the-sea,spirit_person_narrative,Earmoonän,"Public-domain full-text section titled 'Wurrunnah’s Trip to the Sea' in More Australian Legendary Tales presents a distinct Australian traditional/supernatural narrative unit with person-form or named spirit-person action. Source text begins: When the two Meamei were translated to the sky from Wurrunnah’s camp, failing to recover them, he journeyed on alone. He was now a long way from the spot he had started from, which was near Nerangledool. He had passed Yaraänbah, Narine, and had reached Nind",possible_non_humanoid_origin_story_marked_first_class
1211,WHY THE SUN SETS,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks06/0607141h.html,pga:0607141h:why-the-sun-sets,spirit_person_narrative,human_shaped_ancestral_figure,"Public-domain full-text section titled 'WHY THE SUN SETS' in Australian Legends presents a distinct Australian traditional/supernatural narrative unit with person-form, named spirit-person, human community, or transformed-person action. Source text begins: Out on the Murrumbidgee there is a tale about the setting sun. The country there is very different from what it is where the aborigines had a story of the Escapees. It is flat. It seems to be below, far below, the level of the sea. And the sun",possible_non_humanoid_origin_story_marked_first_class
1223,WHY THE PETIOLE OF THE WARATAH IS LONG.,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks06/0607141h.html,pga:0607141h:why-the-petiole-of-the-waratah-is-long,spirit_person_narrative,unnamed_spirit_person,"Public-domain full-text section titled 'WHY THE PETIOLE OF THE WARATAH IS LONG.' in Australian Legends presents a distinct Australian traditional/supernatural narrative unit with person-form, named spirit-person, human community, or transformed-person action. Source text begins: It was noticed by the aborigines that the leaf of a waratah has a long petiole, and the leaves of many other plants have a petiole that is very short. For instance, the waxy green leaves of the Diploglottis with its bunc",possible_non_humanoid_origin_story_marked_first_class
1227,THE SMILAX,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks06/0607141h.html,pga:0607141h:the-smilax,spirit_person_narrative,wullun,"Public-domain full-text section titled 'THE SMILAX' in Australian Legends presents a distinct Australian traditional/supernatural narrative unit with person-form, named spirit-person, human community, or transformed-person action. Source text begins: In the Australian bush there is a stiff climbing plant with hard prickles sparsely placed along its entire length, and with broad shining leaves that have little tendrils at their bases. The vine climbs trees and twines itself about shrubs in such a",possible_non_humanoid_origin_story_marked_first_class
1230,ANOTHER LEGEND,Project Gutenberg Australia,project_gutenberg_australia_book,https://gutenberg.net.au/ebooks06/0607141h.html,pga:0607141h:another-legend,spirit_person_narrative,unnamed_spirit_person,"Public-domain full-text section titled 'ANOTHER LEGEND' in Australian Legends presents a distinct Australian traditional/supernatural narrative unit with person-form, named spirit-person, human community, or transformed-person action. Source text begins: One still, hot day in the alcheringa, the people of a tribe that inhabited the same part of Australia as those written of in the preceding story were so prostrated with the intense heat as to be unable to eat. They lay in whatever of shade they ",possible_non_humanoid_origin_story_marked_first_class
1237,The Iruntarinia spirit individuals,Internet Sacred Text Archive,internet_sacred_texts_public_domain_book,https://sacred-texts.com/aus/ntca/ntca17.htm,ista:ntca17:iruntarinia,spirit_person_narrative,Iruntarinia,"Exact public-domain text section 'The Iruntarinia spirit individuals' identifies Iruntarinia as a supernatural, anomalous, spirit-person, medicine-person, ancestral, giant/ogre-person, or person-form being in Australian regional ethnographic context. Evidence: a—Habits of the Iruntarinia—Carrying off women—Presenting sacred ceremonies to particular men—Native feeling with regard to them. IN the Arunta tribe there is a firm belief in the existence of spirit individuals, between whom and the indiv",possible_non_humanoid_origin_story_marked_first_class
1244,Ochirka sun spirit woman,Internet Sacred Text Archive,internet_sacred_texts_public_domain_book,https://sacred-texts.com/aus/ntca/ntca20.htm,ista:ntca20:ochirka-sun-spirit-woman,spirit_person_narrative,Ochirka,"Exact public-domain text section 'Ochirka sun spirit woman' identifies Ochirka as a supernatural, anomalous, spirit-person, medicine-person, ancestral, giant/ogre-person, or person-form being in Australian regional ethnographic context. Evidence: y a large stone in the country of the Quirra or bandicoot people at Ilparlinja, about thirty miles north of Alice Springs. It was in the form of a spirit woman, accompanied by two other Panunga women, who were sisters and were called Ochirka, just as th",possible_non_humanoid_origin_story_marked_first_class
1255,Dodaduriman tradition,Internet Sacred Text Archive,internet_sacred_texts_public_domain_book,https://sacred-texts.com/aus/ntna/ntna12.htm,ista:ntna12:dodaduriman,spirit_person_narrative,Dodaduriman,"Exact public-domain text section 'Dodaduriman tradition' identifies Dodaduriman as a supernatural, anomalous, spirit-person, medicine-person, ancestral, giant/ogre-person, or person-form being in Australian regional ethnographic context. Evidence: water, but only the Margi can see him. TRADITION OF DODADURIMAN. In the far past times, which the Waduman people call Jabulungu, an old woman named Dodaduriman came up from the salt water, following along what is now the valley of the Daly River, which",possible_non_humanoid_origin_story_marked_first_class
1256,Mischievous spirit enticing a native away,Internet Sacred Text Archive,internet_sacred_texts_public_domain_book,https://sacred-texts.com/aus/ntna/ntna12.htm,ista:ntna12:mischievous-spirit,spirit_person_narrative,unnamed_mischievous_spirit,"Exact public-domain text section 'Mischievous spirit enticing a native away' identifies unnamed_mischievous_spirit as a supernatural, anomalous, spirit-person, medicine-person, ancestral, giant/ogre-person, or person-form being in Australian regional ethnographic context. Evidence: rrying a number of sheets of bark on his head. They were very heavy, and it was just sundown as he came within sight of the camp. A spirit, or Myormu, belonging to another district, unfortunately happened to be lurkin",possible_non_humanoid_origin_story_marked_first_class
1257,Ngarrang hairy gum-tree being,Wikisource,wikisource_public_domain_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_7,wikisource:ntsea-ch7:ngarrang,spirit_person_narrative,Ngarrang,"Exact public-domain text section 'Ngarrang hairy gum-tree being' identifies Ngarrang as a supernatural, anomalous, spirit-person, medicine-person, ancestral, giant/ogre-person, or person-form being in Australian regional ethnographic context. Evidence: he evil magic of other medicine-men, or by supernatural ​beings, such as Brewin of the Kurnai, or the Ngarrang of the Wurunjerri. Ngarrang is described as being like a man with a big beard and hairy arms and hands, who lived in the large swellings",possible_non_humanoid_origin_story_marked_first_class
1274,spirit individual in Totemic Ceremonies,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca14.htm,sprint-ista-central-australi:ntca14:spirit-individual:001,spirit_person_narrative,spirit individual,"In the Arunta and Ilpirra tribes when a boy's nose has been bored, that is as soon as the operation has been completed, he strips a piece of bark off a gum tree, if possible, and throws it as far as he can in the direction of the Alcheringa camp of his mother, that is where the spirit individual of which his mother is the reincarnation lived in the Alcheringa.",possible_non_humanoid_origin_story_marked_first_class
1284,Arungquiltha in Magic,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca15.htm,sprint-ista-central-australi:ntca15:arungquiltha:012,spirit_person_narrative,Arungquiltha,"This is the only case which has come to our knowledge in which a woman is decorated with down fixed on with blood, and in which she actually handles a Churinga. The latter, of course, is not one of the ancestral Churinga, but it is regarded as being a sacred stick, and is spoken of as a Churinga just as are certain other similarly shaped sticks which are used in various ceremonies, for which they may be specially made. All that the woman is told is that the stick has been sung over, and is what ",possible_non_humanoid_origin_story_marked_first_class
1287,Ulthana in Magic,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca15.htm,sprint-ista-central-australi:ntca15:ulthana:015,spirit_person_narrative,Ulthana,The Ulthana or spirit of the dead man is supposed to follow the party in the form of a little bird called Chichurkna and is constantly on the look-out to injure the Immirinja.,possible_non_humanoid_origin_story_marked_first_class
1290,spirit individual in Sacred Objects and Ceremonies,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca21.htm,sprint-ista-central-australi:ntca21:spirit-individual:018,spirit_person_narrative,spirit individual,"The exact significance of this can only be a matter of conjecture, p. 630 for the natives have not, so far as we can find out, any idea with regard to its origin or meaning. The decoration evidently points to the fact that it has some relation to a human being, and possibly we may have in the Kauaua the expression of the idea of the association of a spirit individual with a tree. We find, it must be remembered, amongst the Arunta tribe that trees are intimately associated with particular celebra",possible_non_humanoid_origin_story_marked_first_class
1292,Daramulun in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:daramulun:002,spirit_person_narrative,Daramulun,"​1. Gurama, that is, ""a hole,"" otherwise ""a grave."" At it one of the medicine-men dances the magical dance peculiar to these ceremonies, in which he squats down near to the ground while dancing, moving his legs alternately from one side to the other, at the same time swinging his arms perpendicularly in front of his body. He seems possessed by a sort of frenzy while doing this, and apparently brings up from within himself and exhibits between his teeth the Joïa peculiar either to himself or to t",possible_non_humanoid_origin_story_marked_first_class
1293,Daramulun in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:daramulun:003,spirit_person_narrative,Daramulun,"4. Daramulun. A figure the size, or more than the size, of life is made of earth in relief representing a man in the act of dancing the magic dance, and surrounded by the implements and weapons of the Yuin. These were, it is said, invented by Daramulun, and given by him to their fathers. Round this all the medicine-men dance, shouting ​the name of Daramulun, and each producing his special Joïa; amongst others, one looked like a black membrane, and another was, to all appearances, a piece of one ",possible_non_humanoid_origin_story_marked_first_class
1299,supernatural being in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:supernatural-being:009,spirit_person_narrative,supernatural being,"In the middle of the clear space in which the ceremonies take place, a small tree is taken up and placed with its roots in the air, and around it saplings, peeled of their bark, are placed, the whole being tied together with strips of bark, thus making a sort of small enclosure. The saplings are painted with ochre. On this structure one of the medicine-men stands with a cord hanging out of his mouth. He is said to represent a supernatural being called Maamba. The medicine-men are called Bujerum,",possible_non_humanoid_origin_story_marked_first_class
1300,Baiame in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:baiame:010,spirit_person_narrative,Baiame,"The ceremonies are marked off into various stages by particular representations. For instance, the men strip off from a tree near the Gumbu a spiral piece of bark round the bole, from the limbs to the ground, which represents the path from the sky to the earth, and they cut on the ground the figure of Daramulun, who is not the Supernatural Being of the Yuin beliefs, but the ""boy,"" or son, of Baiame. He is always represented as having only one leg, the other terminating in a sharp point of bone. ",possible_non_humanoid_origin_story_marked_first_class
1306,ghost in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:ghost:016,apparition_account,ghost,"When all was prepared, the men began to shout, as if driving game, to beat the logs and tree-stems with clubs and tomahawk-heads, and in fact to represent a ""kangaroo drive."" The Tutnurring being carefully shrouded in their blankets, were told to come and see where ""the ghosts had caught a kangaroo."" On reaching the spot where the men were still imitating the driving of game, the novices were placed in a row close to the log on which the game was displayed.",possible_non_humanoid_origin_story_marked_first_class
1315,Baiame in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:baiame:019,spirit_person_narrative,Baiame,"t his face, over which the upper part hangs like a hood. The ceremonies are marked off into various stages by particular representations. For instance, the men strip off from a tree near the Gumbu a spiral piece of bark round the bole, from the limbs to the ground, which represents the path from the sky to the earth, and they cut on the ground the figure of Daramulun, who is not the Supernatural Being of the Yuin beliefs, but the ""boy,"" or son, of Baiame. He is always represented as having only ",possible_non_humanoid_origin_story_marked_first_class
1316,supernatural being in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:supernatural-being:020,spirit_person_narrative,supernatural being,"o the ground, which represents the path from the sky to the earth, and they cut on the ground the figure of Daramulun, who is not the Supernatural Being of the Yuin beliefs, but the ""boy,"" or son, of Baiame. He is always represented as having only one leg, the other terminating in a sharp point of bone. There is also figured on the ground the tomahawk which Daramulun let fall as he slipped down from the tree before mentioned to the ground; then two footprints of an emu a little distance from eac",possible_non_humanoid_origin_story_marked_first_class
1320,Bunjil in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:bunjil:024,spirit_person_narrative,Bunjil,"the mountain side, until at another little level a third halt was made. Here the second stage was marked by all the men rubbing themselves with powdered charcoal, making themselves almost unrecognisable. The use of powdered charcoal in this manner seems to have a very general application in these ceremonies and in other tribes to magic, as for instance the Bunjil-barn among the Kurnai. This interlude was an amusing one. The men, led by Umbara, pretended to be a team of working bullocks. Each man",possible_non_humanoid_origin_story_marked_first_class
1325,supernatural being in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:supernatural-being:029,spirit_person_narrative,supernatural being,"small tree is taken up and placed with its roots in the air, and around it saplings, peeled of their bark, are placed, the whole being tied together with strips of bark, thus making a sort of small enclosure. The saplings are painted with ochre. On this structure one of the medicine-men stands with a cord hanging out of his mouth. He is said to represent a supernatural being called Maamba. The medicine-men are called Bujerum, and the one just spoken of is the principal one of the tribe, and is b",possible_non_humanoid_origin_story_marked_first_class
1326,ghost in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9,sprint-wikisource-southeast:ntsea-ch9:ghost:030,apparition_account,ghost,"of, the camp, where the novices were still under the careful tuition of their guardians. When all was prepared, the men began to shout, as if driving game, to beat the logs and tree-stems with clubs and tomahawk-heads, and in fact to represent a ""kangaroo drive."" The Tutnurring being carefully shrouded in their blankets, were told to come and see where ""the ghosts had caught a kangaroo."" On reaching the spot where the men were still imitating the driving of game, the novices were placed in a row",possible_non_humanoid_origin_story_marked_first_class
1331,spirit individual in Totemic Ceremonies,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca14.htm,sprint-ista-central-australi:ntca14:spirit-individual:006,spirit_person_narrative,spirit individual,"he ceremony as performed in the different tribes. p. 459 CEREMONY OF NOSE BORING In the Arunta and Ilpirra tribes when a boy's nose has been bored, that is as soon as the operation has been completed, he strips a piece of bark off a gum tree, if possible, and throws it as far as he can in the direction of the Alcheringa camp of his mother, that is where the spirit individual of which his mother is the reincarnation lived in the Alcheringa. This little ceremony is called ilyabara iwuma or the bar",possible_non_humanoid_origin_story_marked_first_class
1336,Arungquiltha in Magic,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca15.htm,sprint-ista-central-australi:ntca15:arungquiltha:014,spirit_person_narrative,Arungquiltha,"This is the only case which has come to our knowledge in which a woman is decorated with down fixed on with blood, and in which she actually handles a Churinga. The latter, of course, is not one of the ancestral Churinga, but it is regarded as being a sacred stick, and is spoken of as a Churinga just as are certain other similarly shaped sticks which are used in various ceremonies, for which they may be specially made. All that the woman is told is that the stick has been sung over, and is what ",possible_non_humanoid_origin_story_marked_first_class
1338,Arungquiltha in Magic,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca15.htm,sprint-ista-central-australi:ntca15:arungquiltha:017,spirit_person_narrative,Arungquiltha,"Churinga. The latter, of course, is not one of the ancestral Churinga, but it is regarded as being a sacred stick, and is spoken of as a Churinga just as are certain other similarly shaped sticks which are used in various ceremonies, for which they may be specially made. All that the woman is told is that the stick has been sung over, and is what is called Arungquiltha, that is, charged with magic and evil influence. The whole affair is a superstition kept alive to make some women believe that t",possible_non_humanoid_origin_story_marked_first_class
1344,spirit individual in Sacred Objects and Ceremonies,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca21.htm,sprint-ista-central-australi:ntca21:spirit-individual:023,spirit_person_narrative,spirit individual,"The exact significance of this can only be a matter of conjecture, p. 630 for the natives have not, so far as we can find out, any idea with regard to its origin or meaning. The decoration evidently points to the fact that it has some relation to a human being, and possibly we may have in the Kauaua the expression of the idea of the association of a spirit individual with a tree. We find, it must be remembered, amongst the Arunta tribe that trees are intimately associated with particular celebra",possible_non_humanoid_origin_story_marked_first_class
1347,spirit individual in Sacred Objects and Ceremonies,Internet Sacred Text Archive,public_domain_transcribed_book,https://sacred-texts.com/aus/ntca/ntca21.htm,sprint-ista-central-australi:ntca21:spirit-individual:026,spirit_person_narrative,spirit individual,"totems. The exact significance of this can only be a matter of conjecture, p. 630 for the natives have not, so far as we can find out, any idea with regard to its origin or meaning. The decoration evidently points to the fact that it has some relation to a human being, and possibly we may have in the Kauaua the expression of the idea of the association of a spirit individual with a tree. We find, it must be remembered, amongst the Arunta tribe that trees are intimately associated with particular",possible_non_humanoid_origin_story_marked_first_class
1368,devil in The Medicine Men,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_3,sprint-wikisource-euahlayi-e:euahlayi-ch3:devil:021,spirit_person_narrative,devil,"The children of Kubbootha will be Thus, you see, they take, if girls, their grandmother's and her sisters' 'class' names in common; if boys, the 'class' name of their grandmother's brothers. Both men and women are often addressed by these names when spoken to. A propos of names, a child is never called at night by the same name as in the daytime, lest the 'devils' hear it and entice him away. Names are made for the newly born according to circumstances; a girl born under a Dheal tree, for exampl",possible_non_humanoid_origin_story_marked_first_class
1371,devil in More About the Medicine Men,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_4,sprint-wikisource-euahlayi-e:euahlayi-ch4:devil:024,spirit_person_narrative,devil,"In his Minggah a wirreenun will probably keep some Wundah, or white devil spirits, with which to work evil. There, too, he often keeps his yunbeai, or animal spirit—that is, his individual totem, not hereditary one. All wirreenuns have a yunbeai, and sometimes a special favourite of the wirreenuns is given a yunbeai too—or in the event of any one being very ill, he is given a yunbeai, and the strength of that animal goes into the patient, making him strong again, or a dying wirreenun leaves his ",possible_non_humanoid_origin_story_marked_first_class
1375,Wurrunnah in Legends and Spirit Figures,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_11,sprint-wikisource-euahlayi-e:euahlayi-ch11:wurrunnah:028,spirit_person_narrative,Wurrunnah,"The Pleiades are seven sisters, as usual, the dimmed ones having been dulled because on earth Wurrunnah seized them and tried to melt the crystal off them at a fire; for, beautiful as they were with their long hair, they ​were ice-maidens. But he was unsuccessful beyond dulling their brightness, for the ice as it melted put out the fire. The two ice-maidens were miserable on earth with him, and eventually escaped by the aid of one of their 'multiplex totems,' the pine-tree. Wurrunnah had told th",possible_non_humanoid_origin_story_marked_first_class
1377,Mullyan in Legends and Spirit Figures,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_11,sprint-wikisource-euahlayi-e:euahlayi-ch11:mullyan:030,spirit_person_narrative,Mullyan,"The Southern Crown is Mullyan, the eagle-hawk. The Southern Cross was the first Minggah, or spirit tree a huge Yaraan, which was the medium for the translation of the first man who died on earth to the sky. The white cockatoos which used to roost in this tree when they saw it moving skywards followed it, and are following it still as Mouyi, the pointers. The other Yaraan trees wailed for the sadness that death brought into the world, weeping tears of blood. The red gum which crystallises down th",possible_non_humanoid_origin_story_marked_first_class
1385,ghost in Ethnological studies among the north-west-central Queensland aborigines,Internet Archive,repository_full_text,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:ghost:008,apparition_account,ghost,"180, Run!; 181-182, Stay! &c. ; 183, To Cover with Earth, &c.; 184-187, Corrobboree ; 188-189, Viro; &c. Prate X. Sien-Laneuace (continued)— Fig. 190-192, Fire, &e. ; 193, Sleep; 194-195, Swimming ; 196-197, To Grasp, &c Eat; 199-200, Anger, &c. ; 201-204, Sickness, &c. ; 205-206, Forgetfulness ; 207, Yes!; 20 209-210, Goodness, &c. ; 211, Evil, &e. ; 212, Ghost; 218, Water-sprite. Pirate XI. Tue Srearcu ror Foop. (CHaprer V.)— Fig. 214, Woman, resting her weight on the Tripod, is treading upon ",possible_non_humanoid_origin_story_marked_first_class
1387,ghost in Ethnological studies among the north-west-central Queensland aborigines,Internet Archive,repository_full_text,https://archive.org/download/McGillLibrary-rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8-30670/rbsc_ethnological-studies-queensland-aborigines_GN667Q8R8_djvu.txt,sprint-internet-archive-roth:mcgilllibrary-rbsc-ethnologi:ghost:010,apparition_account,ghost,"g girl (from four or five years of age up to first signs of puberty). mi-ri mi-ri = netted fore-head band. mi-ri-wi2-ni = mountain, rock, small stone, m6-d-ri == poisonous white powder for producing sickness or death. (Rather an Upper Georgina word.) mo-ki == small fly in general. mok-wd-ri = specially- shaped pigeon- net. m6l-\6-r6 = mountain-top. mo-ma = ‘ghost’ or “spirit’’ o departed. mo-n& = upper-part front-of-chest. moéng-ka = thunder. moo-che- = to sleep. mool-k& = tree-trunk, -butt. moo",possible_non_humanoid_origin_story_marked_first_class
1414,little woman in Tales of the Dandenongs First Series,Project Gutenberg Australia,public_domain_ebook,https://gutenberg.net.au/ebooks21/2100371h.html,sprint-pga-australian-fairy:hume-cook-dandenongs-first:little-woman:022,spirit_person_narrative,little woman,"ys. Not infrequently they turned their thoughts to pleasure: sometimes in company with others. Thus it was that, on a certain Sunday, they joined a number of their “pals” in a char-a-banc picnic to Belgrave. About mid-day the party came to a halt not far from Mrs. Penny’s store. It benefited by their purchases, and they all behaved as best they could to the little woman who served them: albeit, she was a trifle flustered by their boisterous ways and by their clamouring demands for raspberries an",possible_non_humanoid_origin_story_marked_first_class
1421,Yhi in Legends and Spirit Figures,Wikisource,public_domain_transcribed_book,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_11,sprint-wikisource-euahlayi-e:euahlayi-ch11:yhi:031,spirit_person_narrative,Yhi,"Of eclipses there are various accounts. Some say it is Yhi, the sun, the wanton woman, who has overtaken at last her enemy the moon, who scorned her love, and whom now she tries to kill, but the spirits intervene, dreading a return to a dark world. Some say the enemies have managed to get evil spirits into each other which are destroying them. The wirreenuns chant incantations to oust these spirits of evil, and when the eclipse is over claim a triumph of their magic.",possible_non_humanoid_origin_story_marked_first_class
