old_record_id_or_candidate_id,old_export_record_id,promoted_canonical_record_id,previous_place,previous_latitude,previous_longitude,previous_location_role,current_location_rows,current_map_eligibility,exact_reason_for_disappearance,note
669,669,669,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1880 - Sydney Morning Herald"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
679,679,679,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1886 - Brisbane Courier"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
701,701,701,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1909 - Brisbane Workers Newspaper"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
705,705,705,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1912 - Sydney Morning Herald"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
706,706,706,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1912 - Sydney Morning Herald Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
708,708,708,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1912 (2) - Sydney Sun Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
712,712,712,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1928 - Brisbane Courier"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
824,824,824,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1935 - Sydney Morning Herald"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
855,855,855,"Melbourne, VIC",-37.8142454,144.9631732,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1861 - The Argus Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -37.8142454, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 144.9631732, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Melbourne, VIC"", ""relation_type"": ""reported_place"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
856,856,856,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1871 - Sydney Herald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
859,859,859,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1877 - Sydney Morning Herald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
863,863,863,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1892 - Sydney Mail Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
867,867,867,"Melbourne, VIC",-37.8142454,144.9631732,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1903 - Delegate Argus Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -37.8142454, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 144.9631732, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Melbourne, VIC"", ""relation_type"": ""reported_place"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
881,881,881,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1912 - Sydney Morning Heald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
888,888,888,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1964 - Sydney Herald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
889,889,889,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1965 - Sydney Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
890,890,890,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1970 - Courier Mail Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
893,893,893,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1976 - Sydney Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
928,928,928,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1987 - Sydney Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
936,936,936,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1994 - Brisbane Daily Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
