candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Project Gutenberg,public_domain_ebook,A,ghost in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:ghost:d260935bf6f14072,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,ghost,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"nds at the closed door, she followed Elizabeth through the kitchen to the sitting-room, and, while her sister lit the lamp, stepped through the French window to sniff the salt sea air. For some time the humble members of the family were heard prowling disconsolately about the house, but none of them, except the terrier, appeared upon the verandah, where the ghost of their evil genius still sat in his old armchair with his stick by his side. They had been driven thence so often and with such memorable indignities that it would never occur to them to go there any more. And so the sisters were left in peace. Eleanor busied herself in."
rejected,Project Gutenberg,public_domain_ebook,A,haunted in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:haunted:c16ba9715c04d294,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",insufficient_person_form_evidence,haunted,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,rejected,"n one great angry pain. Outwardly he shunned her, cut her--withered her up, indeed--with his ostentatiously expressed indifference; but secretly he spent hours of the day and night dogging her from place to place, when he ought to have been at work or in his bed, merely that he might get a glimpse of her in a crowd, and some notion of what she was doing. He haunted the Exhibition with the same disregard for the legitimate attractions of that social head-centre as prevailed with the majority of its visitors, to whom it was a daily trysting-place; and there he had the doubtful satisfaction of seeing her every now and then. Once she."
accepted,Project Gutenberg,public_domain_ebook,A,haunted in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:haunted:b8fd12bc512e7c67,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,haunted,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"to what fatal issues its unchecked development tended. It was a serious matter, that had too long been left unnoticed by the leaders of the thought of the day. ""It is a _problem_,"" he wrote, with a splutter of his pen, charging his grievance full tilt with his most effective term; ""it is, we conscientiously believe, one of the great problems of this problem-haunted and problem-fighting age--one of the wrongs that it is the mission of the reforming Modern Spirit to set right--though the subject is so inextricably entangled and wrapped up in its amusing associations that at present its naked gravity is only recognised by the."
rejected,Project Gutenberg,public_domain_ebook,A,haunted in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:haunted:c0d7808e8a6f751b,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",insufficient_person_form_evidence,haunted,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,rejected,"g breath. He knew it well, and he did not know how to bear to sit there, unable to respond to her touching confession. He could only knead her hand between his palms. ""And you are going to trust me, my love--me and yourself? You are not afraid now?"" ""No, I don't think I am afraid."" She caught her breath a little, and looked grave and anxious as she said it, haunted still by the feeling that duty meant sacrifice and that happiness meant sin in some more or less insidious shape; a habit of thought in which she, like so many more of us, had been educated until it had taken the likeness of a natural instinct. ""I don't think I am."
lead_only,Project Gutenberg,public_domain_ebook,A,haunted in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:haunted:e612ace06ace100f,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",humanoid_adjacent_context,haunted,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,context,"eons cooing in the plantations; the first sight of her own lodge gates, with their great ramping griffins stonily pawing the air, and of those miles and miles of shadow-dappled sward within, those mysterious dark coverts, whence now and then a stag looked out at her and went crashing back to his ferny lair, and those odorous avenues of beech and lime, still haunted by belated bees and buzzing cockchafers, under which she passed to the inner enclosure of lawns and gardens where the old house stood, with open doors of welcome, awaiting her. What an old house! She had seen such in pictures--in the little prints that adorned."
accepted,Project Gutenberg,public_domain_ebook,A,phantom in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:phantom:e9c59defa2bd3479,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,phantom,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"ried to attend to what he said, but she found herself thinking less of him now than of her unknown friend--less occupied with the substantial figures upon the stage of action around her than with the delusive scene-painting in the background of her own imagination. Beyond the crowd that flowed up and down the gallery, she saw a dim panorama of other crowds--phantom crowds--that gradually absorbed her attention. They were in the streets of Cologne, looking up at those mighty walls and towers that had been six centuries a-building, shouting and shaking hands with each other; and in the midst of them _he_ was standing, grave and."
accepted,Project Gutenberg,public_domain_ebook,A,spectre in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:spectre:ae161e680498763a,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spectre,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"gy within bounds. As long as she is happy with music and china we shall be all right, but if she goes beyond things of that sort--well, I tremble for the consequences. They would be fatal--fatal!"" ""Where are you afraid she should go to?"" asked Elizabeth. ""I am afraid she should go into _philanthropy_,"" the major solemnly rejoined. ""That is the bug-bear--the spectre--the haunting terror of my life. I never see a seedy man in a black frock coat, nor an elderly female in spectacles, about the house or speaking to my wife in the street, that I don't shake in my shoes--literally shake in my shoes, I do assure you. I can't think how it."
rejected,Project Gutenberg,public_domain_ebook,A,spirits in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:spirits:f4349262615edc3a,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",insufficient_person_form_evidence,spirits,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,rejected,"gloves--all the relics that her children had cherished of the daily, homely life that they had been privileged to share with her; the bestowal of which was carried on in silence, or with tearful whispers, while all the pets were locked out of the room, as if it had been a religious function. When this drawer was closed, and they had refreshed their saddened spirits with a long walk, they set themselves with light hearts to fill the remainder of the many shelves and niches of the bureau with piles of books and music, painting materials, collections of wild flowers and shells and seaweeds, fragments of silver plate that had lain."
accepted,Project Gutenberg,public_domain_ebook,A,spirits in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:spirits:2182127a8427475b,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirits,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"d you know the sort of playing that people indulge in who use pianos that are out of tune."" So their little demonstration collapsed. Paul had gone away to please himself. ""And has left _us_ to endure the agonies of a piano out of tune,"" commented Patty. As the day wore on, reaction from the mood of excitement and exaltation with which it began set in. Their spirits flagged. They felt tired and desolate in this new world. The unaccustomed hot dinner in the evening, at which they sat for nearly an hour in company with strange men who asked them questions, and pressed them to eat what they didn't want, was very uncongenial to them.."
rejected,Project Gutenberg,public_domain_ebook,A,spirits in The Three Miss Kings,The Three Miss Kings: An Australian Story; Ada Cambridge,public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/50476.txt.utf-8,https://www.gutenberg.org/ebooks/50476.txt.utf-8,sprint-project-gutenberg-cam:gutenberg-50476-cambridge-th:spirits:377d3113b7aaa1e0,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian novel by Ada Cambridge; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",insufficient_person_form_evidence,spirits,Victoria,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,rejected,"ed to melt away, leaving so little to show for it--it was pointed out that at least half the sum expended was for a special purpose, and chargeable to the reserve fund and not to their regular income, from which at present only five pounds had been taken, which was to provide all their living for a week to come. So they went downstairs in serene and hopeful spirits, and gladdened the eyes of the gentlemen boarders who were standing about the dining-room, devouring the morning's papers while they waited for breakfast. There were three of them, and each placed a chair promptly, and each offered handsomely to resign his newspaper.."
