candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Project Gutenberg,public_domain_ebook,A,ghost in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:ghost:d2aa81eab6502fd9,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,ghost,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"abit of courting her every Sunday and two or three nights during the week, and I often heard the clang of his stirrup-irons and the clink of hobble-chain when he returned late; but on one occasion I stayed out later than usual, and he passed me going home. I stood still and he did not see me, but his horse shied violently. I thought he would imagine I was a ghost, so called out: “It is I.” “Well, I’ll be hanged! What are ye doin’ at this time ev night. Ain’t yuz afraid of ghosts?” “Oh dear no. I had a bad headache and couldn’t sleep, so came out to try if a walk would cure it,” I explained. We were a quarter of a mile or so from."
accepted,Project Gutenberg,public_domain_ebook,A,haunted in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:haunted:febe7a59ee0812fb,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,haunted,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,", and I felt sure they would heed me, as they had no idea what the place was like. I would have only a little while to wait patiently, then I would be among all the pleasures of Caddagat again; and how I would revel in them, more than ever, after a taste of a place like this, for it was worse than I had imagined it could be, even in the nightmares which had haunted me concerning it before leaving Caddagat. The house was of slabs, unlimed, and with very low iron roof, and having no sign of a tree near it, the heat was unendurable. It was reflected from the rocks on either side, and concentrated in this spot like an oven, being 122."
accepted,Project Gutenberg,public_domain_ebook,A,phantom in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:phantom:9467e241b1253a20,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,phantom,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"followed, March is doing likewise, and my life is still the same. What the future holds I know not, and am tonight so Weary that I do not care. “Time rules us all. And life, indeed, is not The thing we planned it out, ere hope was dead; And then, we women cannot choose our lot.” Time is thorough in his work, and as that arch-cheat, Hope, gradually becomes a phantom of the past, the neck will grow inured to its yoke. Tonight is one of the times when the littleness—the abject littleness—of all things in life comes home to me. After all, what is there in vain ambition? King or slave, we all must die, and when death knocks at our."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirit:9b49d328e93d0fa2,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"not congenial to me. Oh, how I hate this living death which has swallowed all my teens, which is greedily devouring my youth, which will sap my prime, and in which my old age, if I am cursed with any, will be worn away! As my life creeps on for ever through the long toil-laden days with its agonizing monotony, narrowness, and absolute uncongeniality, how my spirit frets and champs its unbreakable fetters—all in vain! SPECIAL NOTICE You can dive into this story head first as it were. Do not fear encountering such trash as descriptions of beautiful sunsets and whisperings of wind. We (999 out of every 1000) can see nought in sunsets."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirit:bb35794d78d4ba44,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"ds mother I felt differently. A woman is but the helpless tool of man—a creature of circumstances. Seeing my father beside me, and thinking of his infant with its mother, eating her heart out with anxiety at home, this was the reasoning which took possession of me. Among other such inexpressible thoughts I got lost, grew dizzy, and drew back appalled at the spirit which was maturing within me. It was a grim lonely one, which I vainly tried to hide in a bosom which was not big or strong enough for its comfortable habitation. It was as a climbing plant without a pole—it groped about the ground, bruised itself, and became hungry."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirit:d43eac811c1ea9e3,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"ght, I had none. Did my mother understand me, she would know that I am capable of more depths of agony and more exquisite heights of joy in one day than Gertie will experience in her whole life. Was I mad as mother had said? A fear took possession of me that I might be. I certainly was utterly different to any girl I had seen or known. What was the hot wild spirit which surged within me? Ah, that I might weep! I threw myself on my bed and moaned. Why was I not like other girls? Why was I not like Gertie? Why were not a new dress, everyday work, and an occasional picnic sufficient to fill my mind? My movements awakened Gertie.."
accepted,Project Gutenberg,public_domain_ebook,A,spirit in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirit:85053b747a43aeb8,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirit,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"at the start of their literary career; but it seemed to even my childish intelligence that the memo was a stereotyped affair that the publisher sent in answer to all the MSS. of fameless writers submitted to him, and also sent in all probability without reading as much as the name of the story. After that I wrote a few short stories and essays; but now the spirit moved me to write another book—not with any hope of success, as it was impossible for me to study literature as advised. I seldom saw a book, and could only spare time in tiny scraps to read them when I did. However, the few shillings I had obtained at odd times I spent."
accepted,Project Gutenberg,public_domain_ebook,A,spirits in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirits:f062b0284ba9545a,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirits,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"all, while I remarked despondently, “you can make me only middling ugly, you must be a magician.” “Come now, part of my recipe is that you must not think of yourself at all. I’ll take you in hand in the morning. I hope you will like your room; I have arranged it on purpose to suit you. And now good night, and happy dreams.” I awoke next morning in very fine spirits, and slithering out of my bed with alacrity, revelled—literally wallowed—in the appointments of my room. My poor old room at Possum Gully was lacking in barest necessaries. We could not afford even a wash-hand basin and jug; Gertie, the boys, and myself had to perform."
accepted,Project Gutenberg,public_domain_ebook,A,spirits in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirits:c033c8657e253727,public_domain_public_web,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",explicit_supernatural_or_anomalous_person_form_agent,spirits,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_fiction_reviewed,low,accepted,,"icular friend, and the other had stood in the same capacity to my mother in days gone by, but of late years, on account of her poverty, mother had been too proud to keep up communication with her. As for Harold Beecham, he was nearly as much at home at Caddagat as at Five-Bob Downs. He came and went with that pleasant familiarity practised between congenial spirits among squatterdom. The Bossiers and Beechams were congenial spirits in every way—they lived in the one sphere and held the one set of ideas, the only difference between them, and that an unnoticeable one, being that the Bossiers, though in comfortable circumstances,."
rejected,Project Gutenberg,public_domain_ebook,A,spirits in My Brilliant Career,My Brilliant Career; Miles Franklin,1901 public-domain Australian fiction; Project Gutenberg transcription,2026-06-22,https://www.gutenberg.org/ebooks/11620.txt.utf-8,https://www.gutenberg.org/ebooks/11620.txt.utf-8,sprint-project-gutenberg-fra:gutenberg-11620-franklin-my:spirits:b2c50e06bcbd845a,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,"Public-domain Australian novel by Miles Franklin; accepted rows are constrained to substantive supernatural, apparition, ghost, anomalous person-form, or discourse passages.",insufficient_person_form_evidence,spirits,New South Wales,narrative_setting,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_fiction_reviewed,low,not_accepted,rejected,"I said. “We might have both been drowned,” he said sternly. “Mights don’t fly,” I returned. “And it was worth the dip to see you looking such a comical article.” We were both minus our hats. His expression relaxed. “I believe you would laugh at your own funeral. If I look queer, you look forty times worse. Run for your life and get a hot bath and a drop of spirits or you’ll catch your death of cold. Aunt Augusta will take a fit and tie you up for the rest of the time in case something more will happen to you.” “Catch a death of cold!” I ejaculated. “It is only good, pretty little girls, who are a blessing to everyone, who die for."
