candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:spirit:001,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,as to sex of Europeans. — A promise kept. — Powers of imitation.— A native on board ship. — Botanical knowledge. — Expressions of good will. — Conclusion of La Billardi^re's narrative. — Interviews with P6ron. — Surprise at fairness of European skin. — Curiosity at sight of boat. — In- telligence. — Two females. — Their appearance. — Surprise at gloves. — A spirituel girl.— Demonstrations of friendship. — Twenty females interviewed. — Effedl of European singing. — Singing imitated.— A curious escort. — Ill-will of husbands. — A welcome meeting. — Desire to ascertain sex of Europeans. — Curiosity as to European's insensibility to.
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:spirit:002,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,of convi<5ls and sealers. — Evidence in Government notice and in Report of Aboriginal Committee. — Ingratitude and treachery. — A barbarous murder. — West's testimony. — Occasional generosity towards enemies. — Ross's testimony. — Friendly when well treated.— Gratitude.— Cruel treatment of animals. Religion. — Belief in Supreme Being doubtful.— Good and bad spirit. — Inferior spirits. — Women's religious chant. — The moon not a deity.— rPoly- theism. — Bones as charms. Immortality of soul. — Name applied to spirits of departed friends. — England the aboriginal Hades. — Fatalism. — Good and bad spirits.— Future state.— Fear of.
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:spirit:003,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,t's testimony. — Occasional generosity towards enemies. — Ross's testimony. — Friendly when well treated.— Gratitude.— Cruel treatment of animals. Religion. — Belief in Supreme Being doubtful.— Good and bad spirit. — Inferior spirits. — Women's religious chant. — The moon not a deity.— rPoly- theism. — Bones as charms. Immortality of soul. — Name applied to spirits of departed friends. — England the aboriginal Hades. — Fatalism. — Good and bad spirits.— Future state.— Fear of darkness. — Devil believed to be white. — Creation.— Future state. — Absence of idols. — Prophetic communica- tions. — Vagueness of ideas. — Jump up white.
accepted,Internet Archive,repository_full_text,B,spirit in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:spirit:004,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"oducing fire. — Flint implements mistaken for fire flints. — Fire drills. — Tongue and groove fire sticks. — Stars tumble down. — Fire drill. — Torches. — Tinder. — Carrying fire. — Native fires different to those of settlers. — "" Smokes."" — Legend of the origin of fire recorded by Milligan. — Castor and Pollux. Food. — Original dislike to European food and spirits. — Repugnance overcome. — Killing sheep. — Objecflions to European cookery. — Enormous appetites. — Cause of voracity. — Every variety of animal eaten. — Fat objecfled to. — Birds. — Fat of soup smeared on head. — Stricflures with regard to consumption of male or female."
accepted,Internet Archive,repository_full_text,B,ghost in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:ghost:005,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghost,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"vous goblins, whose abodes were caverns and dark recesses of the dense forests, clefts in rocks on the mountain tops, etc. ; and that they considered one or two spirits to be of omnipotent energy ; but that they do not seem to have invested even these last with attributes of benevolence, although they reposed unqualified trust in the tutelar agencies of the spirits of their departed friends and relations. To these guardian spirits they gave the generic name War- rawak,* an aboriginal term, like the Latin word umbra, signifying shade, shadow, ghost, or' apparition."" Calder relates that on one occasion, ** while the natives were."
accepted,Internet Archive,repository_full_text,B,devil in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:devil:006,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,devil,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ld think should know. According to West (II. pp. 89-90) : ** Their religious ideas were exceedingly meagre and uncertain. To Horton's inquiries, in 1821, they answered, * don't know,* with broad grins. They appear to have had no religious rites, and few congenial ideas : they dreaded darkness and feared to wander from their fires; they recognized a maligant spirit, and attributed strong emotions to the devil [sic] . The feats imputed to his agency do not much differ from the sensations of night-mare. They believed him to be white — a notion, suggested by their national experience. They ascribed extraordinary convulsions to his."
accepted,Internet Archive,repository_full_text,B,devil in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:devil:007,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,devil,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"181- 182) : "" These people have received a few faint ideas of the existence and superintending providence of God ; but they still attribute the strong emotions of their minds to the devil, who, they say, tells them this or that, and to whom they attribute the power of prophetic communications It is not clear that by the devil they mean anything more than a spirit; but they say he lives in their breasts, on which account they shrink from having the breast touched. One of their names for a white man signifies a white devil or spirit ; this has probably arisen from mistaking white men at first for spiritual beings. They have also."
accepted,Internet Archive,repository_full_text,B,devil in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:devil:008,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,devil,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"inds to the devil, who, they say, tells them this or that, and to whom they attribute the power of prophetic communications It is not clear that by the devil they mean anything more than a spirit; but they say he lives in their breasts, on which account they shrink from having the breast touched. One of their names for a white man signifies a white devil or spirit ; this has probably arisen from mistaking white men at first for spiritual beings. They have also some vague ideas of a future existence, as may be inferred from their remarks resped^ing the deceased woman on the Hunter Island. They also say they suppose that when they."
accepted,Internet Archive,repository_full_text,B,devil in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:devil:009,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,devil,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"6 Island, Recherche to Pit water. | Bay, and the South of Tasmania. Sing a song Sink Sister Sit down Skeleton (bones of) Skin Ditto of Kangaroo Skull Sky (cloud in) Sleep Sleep (very sound) Smile Smoke Smooth Snail Sneeze Snore Snow Sole (of foot) Song Soon Son Sour Spaniel (dog) | Spark Ditto, fire Spawn (of frogs) Spear (wood) Spew (to) Speak Spider Spine Spirit of the dead Ditto, of evil — the devil [tive power Ditto, of great crea- Spit Sport (play) Spring (wattle blossom Scjuall [season Stamp (with the foot) Stand (stand up) Star Starlight Shooting star Steal Step (foot-step) Stomach Stone Lyenny riacunna ' Tomla, tome,."
accepted,Internet Archive,repository_full_text,B,witch in The Aborigines of Tasmania,"The Aborigines of Tasmania; H. Ling Roth, Marion E. Butler, James Backhouse Walker, J. G. Garson, E. B. Tylor",1899,2026-06-22,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,https://archive.org/download/aboriginestasma00tylogoog/aboriginestasma00tylogoog_djvu.txt,sprint-internet-archive-roth:aboriginestasma00tylogoog:witch:010,public_text_item,public_access_text_available,retelling_or_adaptation,source_grounded_section_record,Public-domain Tasmanian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,witch,Tasmania,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"anops) Kokeri Kokelitie Mud, sediment Kokina ... ... Hawk, (eagle) Kokolini konkua Demur (grumble) Ko-kra Twitch (pluck) Kokura ... ... Jerk Kokuina ... Beard Kole ... ... Twitch, (pluck) Koliena ... .. Orphan Komeka... ... Egg Komen6-wagel6 Beard Komena-purena Beard Komena-rania ... Beardless comineralia Komeneana ... Moth Komniena ... Chin Komptensl, Kom- Spirit of evil— the tanor devil ; dog Komtenana ... Grass-tree Komiena ... Gristle Kongatuile, Kon- Crazy, Cranky gatune [guin6 Kongine, Kon- Beard Kongene ... Chin Koniab ... Hold your tongue, be patient, by and bye Koruna ... ... Eagle (wedge-tail) Kothe ... ... Soon,."
