candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Internet Archive,repository_full_text,B,spirit ancestor in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirit-ancestor:001,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit ancestor,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"change amongst the tribes in regard to organisation and beliefs, and at the same time to demonstrate a fundamental agreement in regard to certain important matters. Perhaps the most interesting result of our work is the demonstration of the fact that, in the whole of this wide area, the belief that every living member of the tribe is the reincarnation of a spirit ancestor is universal. This belief is just as firmly held by the Ura- bunna people, who count descent in the female line, as it is by the Arunta and Warramunga, who count descent in the male line. We have also been able to extend widely the area over which the belief is."
accepted,Internet Archive,repository_full_text,B,spirit in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirit:002,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ber of places associated with these Alcheringa spirits, one group of whom will be kangaroo, another emu, another Hakea plant, and so on. When a woman conceives it simply means that one of these spirits has gone inside her,, and, knowing where she first became aware that she was pregnant, the child, when born, is regarded as the reincarna- tion of one of the spirit ancestors associated with that spot, and therefore it belongs to that particular totemic group. Every one of their ancestors is also believed to have been a member of one of the four classes or eight subclasses into which the tribe is now divided. As a general rule the."
accepted,Internet Archive,repository_full_text,B,spirit in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirit:003,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"the totem of the individual varies in different tribes, the idea of the Arunta and Kaitish tribes, who inhabit the central area, being probably the simplest and most primitive in this respect. Various spots are inhabited by spirit ^individuals of a particular totem, and a child conceived at any spot is naturally regarded as the reincarnation of one of those spirit ancestors, and thus, of course, belongs to that special totemic group. Nothing could be simpler than this. On the other hand, the most complicated ideas are those of the Urabunna tribe, in which we have maternal descent and division of the tribe into two moieties without."
accepted,Internet Archive,repository_full_text,B,spirit ancestor in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirit-ancestor:004,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit ancestor,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,", and no woman will strike one of them with a hatchet for fear lest the blow should disturb one of the spirits, and it should immediately come out and enter her body. On the other hand we do, now and again, though only rarely, meet with beliefs similar to those of the Arunta — as, for example, in the case of the present headman of the Wollunqua totem, whose spirit ancestor inhabited a special water-hole close by the side of Thapauerlu, where the Wollunqua itself lives. In the Arunta tribe the spirit individual is spoken of as an iruntaHnia^ and in addition to the latter a second spirit issues from the Nanja, whom the natives call."
accepted,Internet Archive,repository_full_text,B,spirit in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirit:005,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"bre. Warramunga and TJingilli tribes. Watilikirri — Name of beaked boomerang. Warramunga tribe. Wdtjinga — Name given to the echidna. Kaitish tribe. Wdtji-wdtji — Name of opprobium applied to a man who has intercourse with a woman of the wrong class. Warramunga tribe. Wat-thilli — Tree, rock, or other natural object supposed to be especially associated with spirit ancestors. Equivalent X.o nanja. Urabunna tribe. Wa-wa — Name of a mythic individual called a laughing boy. TJingilli tribe. GLOSSARY OF NATIVE TERMS USED 765 Wi-dirpi — Name of bull-roarer. Anula tribe. Widlia — Name of a class. Anula tribe. Wiliaru — Curlew'. Kaitish."
accepted,Internet Archive,repository_full_text,B,spirit in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirit:006,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"anisation and customs all our knowledge of Australian tribes was previously based. That ceremonies and beliefs, possibly in details different from, but probably in essential features akin to, those of the central tribes have not been described is no proof at all that they did not exist. It can scarcely be imagined that the idea of reincarnation of ancestral spirit individuals, and customs such as Intichiuma, should be confined even to the very wide area over which our investigations have been spread. Indeed Mr. Roth’s latest work in Queensland shows clearly that the idea of spirit children entering women, and that sexual."
accepted,Internet Archive,repository_full_text,B,spirits in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirits:007,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirits,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ret Hill they built two stone shelters, one snake sitting down in each. As they walked along they hollowed out the course of the Umbinga Creek, and made the springs called by white men Brinkley, Loddon,_ and Strangways. After making some more they retraced their steps, and the green snake said to the brown one, “ I am Kirarawa, you are Matthurie.” They left spirits or mai-aurli at all of their camping places. Finally, at a place called Kirri-kat- jirina, the green snake caught sight of a yellow one and gave chase to it. It dived down into the ground, the green snake went down close by, and the brown one in another spot. Three."
accepted,Internet Archive,repository_full_text,B,spirits in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirits:008,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirits,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"pirits or mai-aurli at all of their camping places. Finally, at a place called Kirri-kat- jirina, the green snake caught sight of a yellow one and gave chase to it. It dived down into the ground, the green snake went down close by, and the brown one in another spot. Three springs arose to mark the place where they finally disappeared. It is the mai-aurli or spirit children left behind by animal or semi-human ancestors such as these snakes, who are now continually undergoing reincarnation. In certain cases one particular spot is supposed to be inhabited by spirits of one special totem, but in other cases those of two or more totems."
accepted,Internet Archive,repository_full_text,B,spirits in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirits:009,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirits,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"een snake went down close by, and the brown one in another spot. Three springs arose to mark the place where they finally disappeared. It is the mai-aurli or spirit children left behind by animal or semi-human ancestors such as these snakes, who are now continually undergoing reincarnation. In certain cases one particular spot is supposed to be inhabited by spirits of one special totem, but in other cases those of two or more totems may inhabit the same place.^ Thus, close by our camp, there was a large group of granite boulders which arose in the Alcheringa to mark the place where the ancestors of the pigeon group danced and."
accepted,Internet Archive,repository_full_text,B,spirits in The Northern Tribes of Central Australia,The Northern Tribes of Central Australia; Baldwin Spencer and F. J. Gillen,1904,2026-06-22,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt,sprint-internet-archive-nort:northerntribesof00spen:spirits:010,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Central Australian ethnographic source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirits,"Central Australia, NT/SA",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"o or more totems may inhabit the same place.^ Thus, close by our camp, there was a large group of granite boulders which arose in the Alcheringa to mark the place where the ancestors of the pigeon group danced and played about. Of these boulders one represents an old male and another a female ancestor. The rocks are supposed to be inhabited solely by pigeon spirits which emanated from the bodies of the two ancestors. On the other hand there was a water- pool, a quarter of a mile away, inhabited by spirits left there by emu, rain, and a grub ancestor. Sometimes there appears to be a special relationship between totem groups thus."
