candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
rejected,Project Gutenberg,public_domain_ebook,B,haunted in Australian Fairy Tales,Australian Fairy Tales; Atha Westbury,1897,2026-06-22,https://www.gutenberg.org/files/68225/68225-0.txt,https://www.gutenberg.org/files/68225/68225-0.txt,sprint-mapfirst-gutenberg-au:gutenberg-68225-australian-f:haunted:a227d63509111c8a,public_domain_public_web,public_access_text_available,descriptive_belief_record,context_only,Public-domain Australian fairy-tale collection with source-stated Blue Mountains passages.,non_supernatural_appearance_term_in_fiction,haunted,"Blue Mountains, NSW",narrative_setting,-33.7181,150.3106,named_feature,nominatim_openstreetmap_named_feature_crosscheck,verified_gazetteer_point,Exact text block names the Blue Mountains; coordinate is a named-feature centroid for public map display.,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_context_reviewed,moderate,not_accepted,rejected,"essrs. Pippin & Co. will be only too glad to oblige them—that is, if they are at home. WONDERLAND. Mount with me, my little friends, upon the wings of fancy. Don’t be alarmed—the conveyance is perfectly safe, and warranted free from accidents. Hi, Presto! Here we stand upon the famous Blue Mountains of our neighbour, whose glens, dells, and deep ravines are haunted by creatures beautiful beyond conception, and grotesque, and stranger than any painter dreamed of. Yonder, on the mountain-side, the western train is seen puffing its way along the gigantic “zigzag,” like a huge serpent, and whose hot breath takes weird shapes before it."
accepted,Project Gutenberg,public_domain_ebook,B,ghosts in Australian Fairy Tales,Australian Fairy Tales; Atha Westbury,1897,2026-06-22,https://www.gutenberg.org/files/68225/68225-0.txt,https://www.gutenberg.org/files/68225/68225-0.txt,sprint-mapfirst-gutenberg-au:gutenberg-68225-australian-f:ghosts:57c70fa10365da1c,public_domain_public_web,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian fairy-tale collection with source-stated Blue Mountains passages.,explicit_supernatural_or_anomalous_person_form_agent,ghosts,"Blue Mountains, NSW",narrative_setting,-33.7181,150.3106,named_feature,nominatim_openstreetmap_named_feature_crosscheck,verified_gazetteer_point,Exact text block names the Blue Mountains; coordinate is a named-feature centroid for public map display.,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ny caressed her and rubbed his cheek athwart her Roman nose. And indeed the boy felt as much amazed as any of them, and vowed to himself never to be discontented again; and Johnny Grudge kept his word. TWO GIANTS. The Blue Mountains of our neighbour New South Wales, are, it has been said, the metropolis of Elfland. On those grand cliffs are caves where grim giants lie in wait ready to be summoned by the fathers and mothers of naughty, disobedient children. Away down in the cool dells the fairies hold their councils and their balls, and many a merry frolic have they when the ghosts are asleep and snoring. I am going to tell you."
