candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
rejected,Internet Archive,repository_full_text,B,"spirits in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:spirits:001,public_text_item,public_access_text_available,descriptive_belief_record,context_only,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,insufficient_person_form_evidence,spirits,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,reviewed_context,public_context_reviewed,moderate,not_accepted,rejected,"the spirits of deceased persons to an ordeal of fire, to try whether they are good or bad."
accepted,Internet Archive,repository_full_text,B,"spirits in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:spirits:002,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirits,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"the Aborigines "" believe in the existence of evil spirits, whom they seek to propitiate by"
accepted,Internet Archive,repository_full_text,B,"Baiame in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:baiame:003,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ii guinun Kolle bunnagella yarula Yerala nai a germa dhurali gurri TJerma nuriluna kamil ijaia TJerma wariijene Wolla ya ljurrilona TJa rjinda gullrdul Gun murruba ; wunna guma TJaia barabai daraoela Murruba inda 40 GTJRRE KAMILAROI. GURRE KAMILAROI. (Extracts from a Missionary Primer, prepared for the Kamilaroi-spcaTcinr/ People.) [ Verbatim translation.'] Baiame gir giwlr gimobi ; mal giwir God verily man made ; first man Adam. Adam. Baiame goe : "" Kamil murruba God said, "" Not it is good for man alone giwlr gandil ijuddelago ; gaia giwlrgo to dwell ; I for man woman will make."" Inar gimbille."" Ila Baiame inar gimobi ; Then God."
accepted,Internet Archive,repository_full_text,B,"Baiame in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:baiame:004,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"I. (Extracts from a Missionary Primer, prepared for the Kamilaroi-spcaTcinr/ People.) [ Verbatim translation.'] Baiame gir giwlr gimobi ; mal giwir God verily man made ; first man Adam. Adam. Baiame goe : "" Kamil murruba God said, "" Not it is good for man alone giwlr gandil ijuddelago ; gaia giwlrgo to dwell ; I for man woman will make."" Inar gimbille."" Ila Baiame inar gimobi ; Then God woman made ; first woman mal inar Iva ; Iva gullr Adamu. Eve ; Eve wife of Adam. Adam buba murrigu, buba wondagu, Adam father of blackfellow, — father of buba kanugo ; Iva gumba murrigu, gumba whitefellow, — father of all. Eve mother wundagu, gumba."
accepted,Internet Archive,repository_full_text,B,"Baiame in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:baiame:005,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"f blackfellow, — father of buba kanugo ; Iva gumba murrigu, gumba whitefellow, — father of all. Eve mother wundagu, gumba kanugo. of blackfellow, — mother of whitefellow, — mother of all. Adam Iva ellibu warawara yanani. Adam, Eve also astray went. All men, Kanugo giwir kanugo inar warawara all women astray went ; all bad became. yanani; kanugo kagil ginyi. Baiame yili God angry became, said, ""All men, all ginyi, goe, """"Kanugo giwir kanugo inar women astray went, all bad became ; I . warawara yanani, kanugo kagil ginyi ; gaia them dead will strike."" Immanuel, son garma balu bumale."" Immanuel, ""Wurume of God, said, "" No ! not thou."
accepted,Internet Archive,repository_full_text,B,"Baiame in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:baiame:006,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,Baiame,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"all women astray went ; all bad became. yanani; kanugo kagil ginyi. Baiame yili God angry became, said, ""All men, all ginyi, goe, """"Kanugo giwir kanugo inar women astray went, all bad became ; I . warawara yanani, kanugo kagil ginyi ; gaia them dead will strike."" Immanuel, son garma balu bumale."" Immanuel, ""Wurume of God, said, "" No ! not thou them smite ; Baiamegu, goe, ""Kamil! Kamil ginda thou me smite ; I will die, men, women garma bumala, ginda gunna bumala, gaia alive to be."" balugi, giwir inar moron gigigo."" Murruba Immanuel ; kamil garagedul Good is Immanuel ; not another is murruba yealokwai genua. good like Him. Ilambo."
accepted,Internet Archive,repository_full_text,B,"Baia-me in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:baia-me:007,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,Baia-me,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"or for all the operations of Bhaia-mi to man, and from man to Bhaia-mi."" For my own part, before seeing what Mr. Gttnther and Mr. Greenway had written, I heard of Baia-me from the Aborigines on the Namoi and Barwan. Many of them, when asked concerning any object, such as as the river, trees, sun, stars, &c, — who made these ? uniformly and readily replied "" Baiame."" And many of them have said to me in answer to questions about him, — as old King Bory of Gingi did in 1871, — "" Kamil naia nummi Baiame ; naia winunulda (I have not seen Baiame ; I hear him)."" In Pikumbul, Baiame is called Anambu, and by some Minumbu. The Wailwun."
accepted,Internet Archive,repository_full_text,B,"Baia-me in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:baia-me:008,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,Baia-me,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"had written, I heard of Baia-me from the Aborigines on the Namoi and Barwan. Many of them, when asked concerning any object, such as as the river, trees, sun, stars, &c, — who made these ? uniformly and readily replied "" Baiame."" And many of them have said to me in answer to questions about him, — as old King Bory of Gingi did in 1871, — "" Kamil naia nummi Baiame ; naia winunulda (I have not seen Baiame ; I hear him)."" In Pikumbul, Baiame is called Anambu, and by some Minumbu. The Wailwun blacks, according to Mr. Thomas Honery, of the Upper Hunter, who was brought up on the Barwan, and was familiarly acquainted with the tribe,."
accepted,Internet Archive,repository_full_text,B,"spirit in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:spirit:009,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"familiarly acquainted with the tribe, relate the following ancient traditions : — Baiame first made man at Murula, a mountain between the Barwan and the Narran Bivers. He formerly lived among men. And in the stony ridges between those two rivers there is a bole in the rock, shaped like a man, two or three times as large as a common man. In this, it is said, Baiame used to rest himself. He had a large tribe round him, whom he fed at a place called Mldul. Suddenly he vanished from them, and went up to heaven. Still, though unseen, he provides them food, making the grass to grow for them. And they believe he will come back at a."
accepted,Internet Archive,repository_full_text,B,"spirit in Kámilarói, and Other Australian Languages","Kámilarói, and Other Australian Languages; William Ridley",1875,2026-06-22,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,https://archive.org/download/kmilariother00ridlrich/kmilariother00ridlrich_djvu.txt,sprint-internet-archive-ridl:kmilariother00ridlrich:spirit:010,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian language and belief source exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,"Kamilaroi country, NSW/QLD",cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"was formerly an evil spirit called "" Mullion"" (eagle) who lived in a very high tree, at Girra on the Barwan, and used to come down and seize men and devour them. The people often tried to drive away Mullion, by piling wood at the foot of the tree and setting fire to it. But the wood was always pushed away by an invisible hand ; and the fire was of no avail. Baiame, seeing their trouble, told a blackfellow to get a "" murru- wunda"" (red mouse) and put a lighted straw in its mouth, and let it run up the tree. This set fire to the tree : and as it blazed up, they saw Mullion fly away in the smoke. He never returned. The smoke from the."
