record_id,narrative_unit_id,candidate_id,existing_source_name,existing_source_url,inferred_discovery_source_name,inferred_access_source_name,inferred_original_source_name,inferred_evidence_source_name,inferred_evidence_source_tier,source_chain_score,machine_bucket,hard_fail_reasons,machine_recommendation,machine_confidence,reviewer_decision,reviewer_notes
43,35,,Australian Yowie Research,https://www.yowiehunters.com.au/tasmania/2274-christmas-hills-reserve-tasmania-2024,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
44,36,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1259-phillip-island-vic-1849,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
45,37,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2174-sherbrooke-forest-victoria-1970,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
46,38,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1593-colac-victoria-1980,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
47,39,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2284-kinglake-west-eden-park-victoria-late-1980s,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
48,40,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1244-cranbourne-vic-1982,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
49,41,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1257-noojee-vic-1984,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
50,42,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1680-toolangi-victoria-1984,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
51,43,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1954-avonsleigh-victoria-1985,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
52,44,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1246-darriman-vic-1985,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
